No.,Ticker,IPO Date
132,COPL,6/2/2025
133,DAAQ,6/2/2025
134,RAAQ,6/2/2025
135,TACH,6/2/2025
136,PTNM,5/30/2025
137,UYSC,5/27/2025
138,FTRK,5/23/2025
139,SOUL,5/23/2025
140,SZZL,5/23/2025
141,HNGE,5/22/2025
142,MNTN,5/22/2025
143,OFAL,5/21/2025
144,CHAC,5/19/2025
145,TVA,5/16/2025
146,ARAI,5/15/2025
147,ANTA,5/14/2025
148,ETOR,5/14/2025
149,OMSE,5/13/2025
150,GSHR,5/12/2025
151,QSEA,5/12/2025
152,APUS,5/9/2025
153,AHL,5/8/2025
154,AII,5/8/2025
155,STRZ,5/7/2025
156,CEPT,5/2/2025
157,SDM,5/2/2025
158,WSBK,5/2/2025
159,CMDB,5/1/2025
160,YB,4/30/2025
161,FLYY,4/29/2025
162,PHOE,4/25/2025
163,CIGL,4/22/2025
164,PFAI,4/22/2025
165,FERA,4/21/2025
166,LOKV,4/21/2025
167,RAC,4/21/2025
168,TMDE,4/21/2025
169,CHA,4/17/2025
170,EDHL,4/17/2025
171,NHIC,4/17/2025
172,HXHX,4/15/2025
173,RBNE,4/11/2025
174,ATHR,4/10/2025
175,CUPR,4/10/2025
176,IOTR,4/10/2025
177,MB,4/10/2025
178,FATN,4/8/2025
179,RYET,4/8/2025
180,AACB,4/7/2025
181,BLIV,4/4/2025
182,ATII,4/3/2025
183,LHSW,4/3/2025
184,SMA,4/2/2025
185,SORA,4/2/2025
186,ENGS,4/1/2025
187,WTF,4/1/2025
188,WXM,4/1/2025
189,NMAX,3/31/2025
190,CRWV,3/28/2025
191,NCT,3/28/2025
192,WFF,3/27/2025
193,EPSM,3/26/2025
194,NTHI,3/26/2025
195,LGPS,3/25/2025
196,SVCC,3/24/2025
197,BIYA,3/21/2025
198,RCT,3/21/2025
199,COLA,3/17/2025
200,KFII,3/13/2025
201,MWYN,3/13/2025
202,EHLD,3/11/2025
203,MAYA,3/7/2025
204,MCRP,3/7/2025
205,RIBB,3/7/2025
206,SAGT,3/7/2025
207,ADVB,3/6/2025
208,JFB,3/6/2025
209,KMTS,3/6/2025
210,TBH,3/6/2025
211,PN,3/4/2025
212,LUD,2/27/2025
213,LZMH,2/27/2025
214,WETO,2/27/2025
215,BMGL,2/26/2025
216,STAK,2/26/2025
217,DMAA,2/25/2025
218,WGRX,2/21/2025
219,RHLD,2/20/2025
220,VRM,2/20/2025
221,NNNN,2/19/2025
222,NPB,2/14/2025
223,AARD,2/13/2025
224,KRMN,2/13/2025
225,SAIL,2/13/2025
226,SNDK,2/13/2025
227,TDAC,2/13/2025
228,XHLD,2/13/2025
229,AGH,2/12/2025
230,FGMC,2/11/2025
231,SION,2/7/2025
232,TTAM,2/7/2025
233,EPWK,2/6/2025
234,FBGL,2/6/2025
235,HVII,2/6/2025
236,CJMB,2/5/2025
237,HCAI,2/5/2025
238,HSPT,2/5/2025
239,MRP,2/5/2025
240,PLUT,2/5/2025
241,DRDB,2/3/2025
242,MLAC,2/3/2025
243,INR,1/31/2025
244,MAZE,1/31/2025
245,MTSR,1/31/2025
246,PLMK,1/31/2025
247,BBNX,1/30/2025
248,CSAI,1/30/2025
249,JACS,1/30/2025
250,PGAC,1/28/2025
251,SFD,1/28/2025
252,TWNP,1/28/2025
253,AAPG,1/27/2025
254,VG,1/24/2025
255,SKBL,1/23/2025
256,DGNX,1/22/2025
257,DXST,1/22/2025
258,MCTR,1/22/2025
259,TOPP,1/22/2025
260,FLOC,1/16/2025
261,NOEM,1/16/2025
262,PCLA,1/16/2025
263,HKPD,1/15/2025
264,UFG,1/14/2025
265,RANG,1/13/2025
266,MIMI,1/10/2025
267,MASK,1/8/2025
268,CEPO,1/7/2025
269,ZYBT,1/7/2025
270,ASPC,1/3/2025
271,INLF,1/2/2025
272,RAIN,1/2/2025
273,ONEG,12/31/2024
274,WLAC,12/30/2024
275,NTWO,12/27/2024
276,PHH,12/27/2024
277,HIT,12/23/2024
278,FACT,12/20/2024
279,TAVI,12/20/2024
280,YAAS,12/20/2024
281,GSRT,12/19/2024
282,LSE,12/19/2024
283,NCEW,12/18/2024
284,YSXT,12/18/2024
285,BEAG,12/16/2024
286,OACC,12/16/2024
287,ALDF,12/13/2024
288,AVR,12/13/2024
289,NTCL,12/13/2024
290,TTAN,12/12/2024
291,ETHM,12/9/2024
292,NAMI,12/6/2024
293,LNKS,12/5/2024
294,RADX,12/5/2024
295,ZSPC,12/5/2024
296,JUNS,12/3/2024
297,KYIV,12/3/2024
298,BACQ,12/2/2024
299,CCIR,12/2/2024
300,LPBB,11/29/2024
301,BRIA,11/27/2024
302,GRO,11/27/2024
303,PONY,11/27/2024
304,VENU,11/27/2024
305,CGTL,11/26/2024
306,CHAR,11/26/2024
307,WYHG,11/26/2024
308,CASK,11/22/2024
309,MSW,11/22/2024
310,TLX,11/14/2024
311,EXOZ,11/13/2024
312,YHNA,11/8/2024
313,ADUR,11/7/2024
314,FVN,11/4/2024
315,SNRE,11/4/2024
316,GELS,10/29/2024
317,PLRZ,10/29/2024
318,ECG,10/28/2024
319,POLE,10/28/2024
320,VCIC,10/28/2024
321,SEPN,10/25/2024
322,WRD,10/25/2024
323,CAPN,10/24/2024
324,INGM,10/24/2024
325,FBLA,10/23/2024
326,FGL,10/23/2024
327,INEO,10/23/2024
328,LBGJ,10/23/2024
329,ROLR,10/23/2024
330,HUHU,10/22/2024
331,ORIS,10/17/2024
332,SPHL,10/17/2024
333,PTLE,10/16/2024
334,SFHG,10/16/2024
335,CAMP,10/11/2024
336,CBLL,10/11/2024
337,STFS,10/11/2024
338,UPB,10/11/2024
339,HOND,10/10/2024
340,SKYQ,10/10/2024
341,CLIK,10/9/2024
342,KLC,10/9/2024
343,SKK,10/8/2024
344,SBXD,10/7/2024
345,CBNA,10/4/2024
346,FLX,10/4/2024
347,SOBO,10/3/2024
348,FVR,10/2/2024
349,SARO,10/2/2024
350,WCT,10/2/2024
351,HTLM,10/1/2024
352,ZENA,10/1/2024
353,ZJK,10/1/2024
354,VACH,9/30/2024
355,EQV,9/27/2024
356,BIOA,9/26/2024
357,BKV,9/26/2024
358,CURB,9/26/2024
359,GRDN,9/26/2024
360,IBG,9/26/2024
361,LGCY,9/26/2024
362,PC,9/26/2024
363,AMTM,9/24/2024
364,MBAV,9/23/2024
365,GLE,9/20/2024
366,AAM,9/16/2024
367,DTSQ,9/16/2024
368,HCWC,9/16/2024
369,IBO,9/16/2024
370,KAPA,9/16/2024
371,BCAX,9/13/2024
372,MBX,9/13/2024
373,ZBIO,9/13/2024
374,EURK,9/12/2024
375,GLXG,9/12/2024
376,GIG,9/11/2024
377,TDTH,9/10/2024
378,XCH,9/10/2024
379,PMAX,9/5/2024
380,PTHL,9/5/2024
381,LPAA,9/3/2024
382,SIMA,8/30/2024
383,AZI,8/28/2024
384,SPAI,8/28/2024
385,JBDI,8/27/2024
386,RITR,8/26/2024
387,WOK,8/23/2024
388,GRAF,8/16/2024
389,YXT,8/16/2024
390,FSHP,8/15/2024
391,ACTU,8/13/2024
392,CEP,8/13/2024
393,CUB,8/9/2024
394,ALF,8/1/2024
395,FDSB,8/1/2024
396,OSTX,8/1/2024
397,PLBL,7/30/2024
398,SEG,7/29/2024
399,NIPG,7/26/2024
400,CON,7/25/2024
401,LINE,7/25/2024
402,ORKT,7/25/2024
403,BLMZ,7/24/2024
404,NVA,7/24/2024
405,OS,7/24/2024
406,ZDAI,7/23/2024
407,ARTV,7/19/2024
408,QMMM,7/19/2024
409,ARDT,7/18/2024
410,PDCC,7/18/2024
411,TWFG,7/18/2024
412,MACI,7/17/2024
413,ICON,7/12/2024
414,SUNS,7/9/2024
415,RFAI,7/5/2024
416,EHGO,7/2/2024
417,GPAT,7/1/2024
418,ALMS,6/28/2024
419,LB,6/28/2024
420,LSH,6/28/2024
421,TBN,6/27/2024
422,WBTN,6/27/2024
423,CCIX,6/21/2024
424,RECT,6/21/2024
425,SPMC,6/14/2024
426,TEM,6/14/2024
427,GRAL,6/12/2024
428,PCSC,6/12/2024
429,RAPP,6/7/2024
430,WAY,6/7/2024
431,FLYE,6/6/2024
432,GAUZ,6/6/2024
433,LIF,6/6/2024
434,NAKA,5/31/2024
435,INBX,5/29/2024
436,BOW,5/23/2024
437,KBDC,5/22/2024
438,HDL,5/17/2024
439,JDZG,5/15/2024
440,RAY,5/15/2024
441,BTOC,5/14/2024
442,MKZR,5/14/2024
443,BKHA,5/13/2024
444,ZK,5/10/2024
445,PAL,5/9/2024
446,SVCO,5/9/2024
447,NNE,5/8/2024
448,IBAC,5/1/2024
449,VIK,5/1/2024
450,ZONE,4/26/2024
451,LOAR,4/25/2024
452,MRX,4/25/2024
453,RBRK,4/25/2024
454,NCI,4/23/2024
455,MFI,4/22/2024
456,YYGH,4/22/2024
457,TRSG,4/19/2024
458,CDTG,4/18/2024
459,CTRI,4/18/2024
460,IBTA,4/18/2024
461,MTEN,4/18/2024
462,SUPX,4/17/2024
463,TWG,4/16/2024
464,DYCQ,4/12/2024
465,ULS,4/12/2024
466,PACS,4/11/2024
467,MNDR,4/10/2024
468,CTNM,4/5/2024
469,ZOOZ,4/5/2024
470,MAMO,4/2/2024
471,ZBAO,4/2/2024
472,BOLD,3/28/2024
473,LEGT,3/28/2024
474,MMA,3/28/2024
475,UBXG,3/28/2024
476,GEV,3/27/2024
477,DXYZ,3/26/2024
478,SOLV,3/26/2024
479,AUNA,3/22/2024
480,LOBO,3/21/2024
481,RDDT,3/21/2024
482,ALAB,3/20/2024
483,INTJ,3/20/2024
484,HBNB,3/11/2024
485,SERV,3/7/2024
486,RYDE,3/6/2024
487,LGCL,3/5/2024
488,SMXT,2/27/2024
489,IROH,2/16/2024
490,PTHS,2/16/2024
491,UMAC,2/14/2024
492,BBOT,2/9/2024
493,DHAI,2/9/2024
494,MGX,2/9/2024
495,TBBB,2/9/2024
496,TELO,2/9/2024
497,KYTX,2/8/2024
498,PMNT,2/8/2024
499,AHR,2/7/2024
500,ANRO,2/2/2024
501,GUTS,2/2/2024
502,AS,2/1/2024
503,FBLG,1/31/2024
504,AMIX,1/29/2024
505,AVBP,1/26/2024
506,BTSG,1/26/2024
507,HAO,1/26/2024
508,MDCX,1/26/2024
509,CGON,1/25/2024
510,NCDL,1/25/2024
511,YIBO,1/25/2024
512,CORZ,1/24/2024
513,JL,1/24/2024
514,MSDL,1/24/2024
515,SUGP,1/24/2024
516,AFJK,1/22/2024
517,KSPI,1/19/2024
518,CCTG,1/18/2024
519,PSBD,1/18/2024
520,SYNX,1/12/2024
521,PEW,1/11/2024
522,SDHC,1/11/2024
523,ROMA,1/9/2024
524,ANSC,1/3/2024
525,BAYA,12/29/2023
526,NBBK,12/28/2023
527,TIC,12/28/2023
528,CDLR,12/19/2023
529,LGCB,12/19/2023
530,ZKH,12/15/2023
531,INHD,12/14/2023
532,GSIW,12/1/2023
533,FEBO,11/30/2023
534,QETA,11/30/2023
535,WS,11/28/2023
536,SPKL,11/27/2023
537,ELAB,11/21/2023
538,DDC,11/17/2023
539,RR,11/17/2023
540,MURA,11/16/2023
541,SGN,11/14/2023
542,SHIM,11/14/2023
543,CRGX,11/10/2023
544,HG,11/10/2023
545,AAUC,11/9/2023
546,GVH,11/8/2023
547,LXEO,11/3/2023
548,PAPL,11/1/2023
549,ATGL,10/31/2023
550,NLOP,10/27/2023
551,MNR,10/25/2023
552,AIRE,10/23/2023
553,ABVX,10/20/2023
554,CPBI,10/20/2023
555,NCL,10/19/2023
556,ULY,10/19/2023
557,WBUY,10/19/2023
558,ATPC,10/11/2023
559,BIRK,10/11/2023
560,NATL,10/11/2023
561,GMM,10/10/2023
562,LRHC,10/10/2023
563,PMEC,10/10/2023
564,FBYD,10/6/2023
565,MSS,10/5/2023
566,ANL,9/29/2023
567,VSME,9/28/2023
568,KLG,9/27/2023
569,LRE,9/27/2023
570,VLTO,9/27/2023
571,VSTS,9/27/2023
572,TURB,9/22/2023
573,MDBH,9/21/2023
574,KVYO,9/20/2023
575,SRBK,9/20/2023
576,CART,9/19/2023
577,DTCK,9/19/2023
578,SGD,9/19/2023
579,HYAC,9/15/2023
580,KVAC,9/15/2023
581,NMRA,9/15/2023
582,ARM,9/14/2023
583,SPPL,9/13/2023
584,NWGL,9/12/2023
585,PODC,9/8/2023
586,SWIN,9/7/2023
587,NETD,9/5/2023
588,IVP,8/30/2023
