No.,Ticker,IPO Date
80,ALH,10/9/2025
81,LFS,10/9/2025
82,PXED,10/9/2025
83,YDDL,10/9/2025
84,POM,10/8/2025
85,TLNC,10/8/2025
86,TTRX,10/8/2025
87,LKSPU,10/7/2025
88,CCHH,10/3/2025
89,CBK,10/2/2025
90,HVMC,10/2/2025
91,MKLY,10/2/2025
92,SSEA,10/2/2025
93,AGRZ,10/1/2025
94,FRMI,10/1/2025
95,NP,10/1/2025
96,YCY-U,10/1/2025
97,QUMS,9/30/2025
98,SVAC,9/30/2025
99,KNRX,9/29/2025
100,AEXA,9/26/2025
101,MGN,9/26/2025
102,DMIIU,9/25/2025
103,HCMA,9/22/2025
104,BRBI,9/19/2025
105,KOYN,9/19/2025
106,LATAU,9/19/2025
107,PTRN,9/19/2025
108,NTSK,9/18/2025
109,STUB,9/17/2025
110,WBI,9/17/2025
111,CHECU,9/16/2025
112,CHOW,9/16/2025
113,MLCI,9/15/2025
114,BRCB,9/12/2025
115,FOFO,9/12/2025
116,GEMI,9/12/2025
117,LGN,9/12/2025
118,ONCH,9/12/2025
119,VIA,9/12/2025
120,FIGR,9/11/2025
121,LBRX,9/11/2025
122,KLAR,9/10/2025
123,PAII,9/10/2025
124,ORIQ,9/9/2025
125,SPEG,9/9/2025
126,ZGM,9/9/2025
127,SOCA,9/5/2025
128,FCHL,9/4/2025
129,NMP,9/3/2025
130,ELVR,9/2/2025
131,PMI,8/29/2025
132,ELOG,8/28/2025
133,TGHL,8/28/2025
134,THH,8/28/2025
135,APAD,8/27/2025
136,CURX,8/26/2025
137,CCII,8/22/2025
138,EVAC,8/22/2025
139,VNME,8/22/2025
140,CEPF,8/21/2025
141,ETS,8/21/2025
142,BCAR,8/20/2025
143,YMT,8/19/2025
144,FIGX,8/18/2025
145,LWAC,8/15/2025
146,OBA,8/15/2025
147,PACH,8/15/2025
148,BUUU,8/14/2025
149,MIAX,8/14/2025
150,RYOJ,8/14/2025
151,BLSH,8/13/2025
152,NSRX,8/13/2025
153,MAGH,8/12/2025
154,DKI,8/8/2025
155,HTFL,8/8/2025
156,BSAA,8/7/2025
157,CFND,8/7/2025
158,FLY,8/7/2025
159,WYFI,8/7/2025
160,CTW,8/6/2025
161,BACC,8/4/2025
162,RUBI,8/4/2025
163,AVBC,8/1/2025
164,AXIN,8/1/2025
165,BLUW,7/31/2025
166,FIG,7/31/2025
167,SI,7/31/2025
168,AMBQ,7/30/2025
169,INAC,7/30/2025
170,YMAT,7/30/2025
171,GTERA,7/25/2025
172,MCGA,7/25/2025
173,STRC,7/25/2025
174,ARX,7/24/2025
175,LHAI,7/24/2025
176,MH,7/24/2025
177,CARL,7/23/2025
178,CRE,7/23/2025
179,TDIC,7/23/2025
180,JENA,7/21/2025
181,KCHV,7/21/2025
182,WTG,7/21/2025
183,PASW,7/18/2025
184,AUGO,7/16/2025
185,KMRK,7/16/2025
186,MGRT,7/16/2025
187,BMHL,7/11/2025
188,GLIBA,7/11/2025
189,GLIBK,7/11/2025
190,OYSE,7/11/2025
191,PCAP,7/11/2025
192,DLXY,7/9/2025
193,ANPA,7/8/2025
194,MSGY,7/8/2025
195,TLIH,7/8/2025
196,CCCX,7/7/2025
197,WENN,7/7/2025
198,CV,7/2/2025
199,GRAN,7/2/2025
200,TVAI,7/2/2025
201,AEBI,7/1/2025
202,EGHA,6/30/2025
203,WW,6/30/2025
204,CAEP,6/26/2025
205,JCAP,6/26/2025
206,JLHL,6/26/2025
207,FMFC,6/25/2025
208,RAL,6/25/2025
209,CGCT,6/24/2025
210,HCHL,6/24/2025
211,XRPN,6/24/2025
212,AMRZ,6/23/2025
213,CRAQ,6/23/2025
214,GTEN,6/23/2025
215,LCCC,6/23/2025
216,RDAG,6/23/2025
217,CHPG,6/20/2025
218,PMTR,6/20/2025
219,CAI,6/18/2025
220,EGG,6/18/2025
221,SLDE,6/18/2025
222,MENS,6/17/2025
223,IPCX,6/16/2025
224,NPAC,6/16/2025
225,AIRO,6/13/2025
226,JBS,6/13/2025
227,CHYM,6/12/2025
228,IPOD,6/12/2025
229,OTF,6/12/2025
230,PELI,6/12/2025
231,VNTG,6/12/2025
232,ASIC,6/11/2025
233,VOYG,6/11/2025
234,BRR,6/9/2025
235,JEM,6/9/2025
236,RTAC,6/9/2025
237,SDHI,6/9/2025
238,TGE,6/9/2025
239,OMDA,6/6/2025
240,CRCL,6/5/2025
241,TACO,6/5/2025
242,COPL,6/2/2025
243,DAAQ,6/2/2025
244,RAAQ,6/2/2025
245,TACH,6/2/2025
246,UYSC,5/27/2025
247,FTRK,5/23/2025
248,SOUL,5/23/2025
249,SZZL,5/23/2025
250,HNGE,5/22/2025
251,MNTN,5/22/2025
252,OFAL,5/21/2025
253,CHAC,5/19/2025
254,TVA,5/16/2025
255,ARAI,5/15/2025
256,ANTA,5/14/2025
257,ETOR,5/14/2025
258,OMSE,5/13/2025
259,GSHR,5/12/2025
260,QSEA,5/12/2025
261,APUS,5/9/2025
262,AHL,5/8/2025
263,AII,5/8/2025
264,STRZ,5/7/2025
265,CEPT,5/2/2025
266,WSBK,5/2/2025
267,CMDB,5/1/2025
268,YB,4/30/2025
269,PHOE,4/25/2025
270,CIGL,4/22/2025
271,PFAI,4/22/2025
272,FERA,4/21/2025
273,LOKV,4/21/2025
274,RAC,4/21/2025
275,TMDE,4/21/2025
276,CHA,4/17/2025
277,EDHL,4/17/2025
278,NHIC,4/17/2025
279,HXHX,4/15/2025
280,RBNE,4/11/2025
281,ATHR,4/10/2025
282,CUPR,4/10/2025
283,IOTR,4/10/2025
284,MB,4/10/2025
285,FATN,4/8/2025
286,RYET,4/8/2025
287,AACB,4/7/2025
288,BLIV,4/4/2025
289,ATII,4/3/2025
290,LHSW,4/3/2025
291,SMA,4/2/2025
292,SORA,4/2/2025
293,ENGS,4/1/2025
294,WTF,4/1/2025
295,WXM,4/1/2025
296,NMAX,3/31/2025
297,CRWV,3/28/2025
298,NCT,3/28/2025
299,WFF,3/27/2025
300,EPSM,3/26/2025
301,NTHI,3/26/2025
302,LGPS,3/25/2025
303,SVCC,3/24/2025
304,BIYA,3/21/2025
305,RCT,3/21/2025
306,COLA,3/17/2025
307,KFII,3/13/2025
308,MWYN,3/13/2025
309,EHLD,3/11/2025
310,IPEX,3/7/2025
311,MAYA,3/7/2025
312,MCRP,3/7/2025
313,RIBB,3/7/2025
314,SAGT,3/7/2025
315,ADVB,3/6/2025
316,JFB,3/6/2025
317,KMTS,3/6/2025
318,TBH,3/6/2025
319,PN,3/4/2025
320,LUD,2/27/2025
321,LZMH,2/27/2025
322,WETO,2/27/2025
323,BMGL,2/26/2025
324,STAK,2/26/2025
325,DMAA,2/25/2025
326,WGRX,2/21/2025
327,RHLD,2/20/2025
328,VRM,2/20/2025
329,NNNN,2/19/2025
330,NPB,2/14/2025
331,AARD,2/13/2025
332,KRMN,2/13/2025
333,SAIL,2/13/2025
334,SNDK,2/13/2025
335,TDAC,2/13/2025
336,XHLD,2/13/2025
337,AGH,2/12/2025
338,FGMC,2/11/2025
339,SION,2/7/2025
340,TTAM,2/7/2025
341,EPWK,2/6/2025
342,FBGL,2/6/2025
343,HVII,2/6/2025
344,CJMB,2/5/2025
345,HCAI,2/5/2025
346,HSPT,2/5/2025
347,MRP,2/5/2025
348,PLUT,2/5/2025
349,DRDB,2/3/2025
350,MLAC,2/3/2025
351,INR,1/31/2025
352,MAZE,1/31/2025
353,PLMK,1/31/2025
354,BBNX,1/30/2025
355,CSAI,1/30/2025
356,JACS,1/30/2025
357,PGAC,1/28/2025
358,SFD,1/28/2025
359,TWNP,1/28/2025
360,AAPG,1/27/2025
361,VG,1/24/2025
362,SKBL,1/23/2025
363,DGNX,1/22/2025
364,DXST,1/22/2025
365,MCTR,1/22/2025
366,TOPP,1/22/2025
367,FLOC,1/16/2025
368,NOEM,1/16/2025
369,PCLA,1/16/2025
370,HKPD,1/15/2025
371,UFG,1/14/2025
372,RANG,1/13/2025
373,MIMI,1/10/2025
374,MASK,1/8/2025
375,CEPO,1/7/2025
376,ZYBT,1/7/2025
377,ASPC,1/3/2025
378,INLF,1/2/2025
379,RAIN,1/2/2025
380,ONEG,12/31/2024
381,WLAC,12/30/2024
382,BYAH,12/27/2024
383,NTWO,12/27/2024
384,HIT,12/23/2024
385,FACT,12/20/2024
386,TAVI,12/20/2024
387,YAAS,12/20/2024
388,LSE,12/19/2024
389,NCEW,12/18/2024
390,YSXT,12/18/2024
391,BEAG,12/16/2024
392,OACC,12/16/2024
393,ALDF,12/13/2024
394,AVR,12/13/2024
395,NTCL,12/13/2024
396,TTAN,12/12/2024
397,ETHM,12/9/2024
398,NAMI,12/6/2024
399,LNKS,12/5/2024
400,RADX,12/5/2024
401,ZSPC,12/5/2024
402,JUNS,12/3/2024
403,KYIV,12/3/2024
404,BACQ,12/2/2024
405,RDAC,12/2/2024
406,LPBB,11/29/2024
407,BRIA,11/27/2024
408,GRO,11/27/2024
409,PONY,11/27/2024
410,VENU,11/27/2024
411,CGTL,11/26/2024
412,CHAR,11/26/2024
413,WYHG,11/26/2024
414,IPST,11/22/2024
415,MSW,11/22/2024
416,TLX,11/14/2024
417,EXOZ,11/13/2024
418,YHNA,11/8/2024
419,ADUR,11/7/2024
420,FVN,11/4/2024
421,GELS,10/29/2024
422,PLRZ,10/29/2024
423,ECG,10/28/2024
424,POLE,10/28/2024
425,VCIC,10/28/2024
426,SEPN,10/25/2024
427,WRD,10/25/2024
428,CAPN,10/24/2024
429,INGM,10/24/2024
430,FBLA,10/23/2024
431,FGL,10/23/2024
432,INEO,10/23/2024
433,LBGJ,10/23/2024
434,ROLR,10/23/2024
435,HUHU,10/22/2024
436,ORIS,10/17/2024
437,SPHL,10/17/2024
438,PTLE,10/16/2024
439,SFHG,10/16/2024
440,CAMP,10/11/2024
441,CBLL,10/11/2024
442,STFS,10/11/2024
443,UPB,10/11/2024
444,IMSR,10/10/2024
445,SKYQ,10/10/2024
446,CLIK,10/9/2024
447,KLC,10/9/2024
448,SKK,10/8/2024
449,SBXD,10/7/2024
450,CBNA,10/4/2024
451,FLX,10/4/2024
452,SOBO,10/3/2024
453,FVR,10/2/2024
454,SARO,10/2/2024
455,WCT,10/2/2024
456,HTLM,10/1/2024
457,ZENA,10/1/2024
458,ZJK,10/1/2024
459,VACH,9/30/2024
460,FTW,9/27/2024
461,BIOA,9/26/2024
462,BKV,9/26/2024
463,CURB,9/26/2024
464,GRDN,9/26/2024
465,IBG,9/26/2024
466,LGCY,9/26/2024
467,AMTM,9/24/2024
468,MBAV,9/23/2024
469,GLE,9/20/2024
470,AAM,9/16/2024
471,DTSQ,9/16/2024
472,HCWC,9/16/2024
473,IBO,9/16/2024
474,KAPA,9/16/2024
475,BCAX,9/13/2024
476,MBX,9/13/2024
477,ZBIO,9/13/2024
478,EURK,9/12/2024
479,GLXG,9/12/2024
480,GIG,9/11/2024
481,TDTH,9/10/2024
482,XCH,9/10/2024
483,PMAX,9/5/2024
484,PTHL,9/5/2024
485,LPAA,9/3/2024
486,SIMA,8/30/2024
487,AZI,8/28/2024
488,SPAI,8/28/2024
489,JBDI,8/27/2024
490,RITR,8/26/2024
491,WOK,8/23/2024
492,GRAF,8/16/2024
493,YXT,8/16/2024
494,FSHP,8/15/2024
495,ACTU,8/13/2024
496,CEP,8/13/2024
497,CUB,8/9/2024
498,ALF,8/1/2024
499,FDSB,8/1/2024
500,OSTX,8/1/2024
501,PLBL,7/30/2024
502,SEG,7/29/2024
503,NIPG,7/26/2024
504,CON,7/25/2024
505,LINE,7/25/2024
506,ORKT,7/25/2024
507,BLMZ,7/24/2024
508,NVA,7/24/2024
509,OS,7/24/2024
510,ZDAI,7/23/2024
511,ARTV,7/19/2024
512,ARDT,7/18/2024
513,PDCC,7/18/2024
514,TWFG,7/18/2024
515,MACI,7/17/2024
516,ICON,7/12/2024
517,SUNS,7/9/2024
518,RFAI,7/5/2024
519,EHGO,7/2/2024
520,GPAT,7/1/2024
521,ALMS,6/28/2024
522,LB,6/28/2024
523,LSH,6/28/2024
524,TBN,6/27/2024
525,WBTN,6/27/2024
526,CCIX,6/21/2024
527,RECT,6/21/2024
528,SPMC,6/14/2024
529,TEM,6/14/2024
530,GRAL,6/12/2024
531,PCSC,6/12/2024
532,RAPP,6/7/2024
533,WAY,6/7/2024
534,FLYE,6/6/2024
535,GAUZ,6/6/2024
536,LIF,6/6/2024
537,NAKA,5/31/2024
538,INBX,5/29/2024
539,BOW,5/23/2024
540,KBDC,5/22/2024
541,HDL,5/17/2024
542,JDZG,5/15/2024
543,RAY,5/15/2024
544,BTOC,5/14/2024
545,MKZR,5/14/2024
546,BKHA,5/13/2024
547,ZK,5/10/2024
548,PAL,5/9/2024
549,SVCO,5/9/2024
550,NNE,5/8/2024
551,IBAC,5/1/2024
552,VIK,5/1/2024
553,ZONE,4/26/2024
554,LOAR,4/25/2024
555,MRX,4/25/2024
556,RBRK,4/25/2024
557,NCI,4/23/2024
558,MFI,4/22/2024
559,YYGH,4/22/2024
560,TRSG,4/19/2024
561,CDTG,4/18/2024
562,CTRI,4/18/2024
563,IBTA,4/18/2024
564,MTEN,4/18/2024
565,SUPX,4/17/2024
566,TWG,4/16/2024
567,DYCQ,4/12/2024
568,ULS,4/12/2024
569,PACS,4/11/2024
570,MNDR,4/10/2024
571,CTNM,4/5/2024
572,ZOOZ,4/5/2024
573,MAMO,4/2/2024
574,ZBAO,4/2/2024
575,BOLD,3/28/2024
576,LEGT,3/28/2024
577,MMA,3/28/2024
578,UBXG,3/28/2024
579,GEV,3/27/2024
580,DXYZ,3/26/2024
581,SOLV,3/26/2024
582,AUNA,3/22/2024
583,LOBO,3/21/2024
584,RDDT,3/21/2024
585,ALAB,3/20/2024
586,INTJ,3/20/2024
587,HBNB,3/11/2024
588,SERV,3/7/2024
589,RYDE,3/6/2024
590,LGCL,3/5/2024
591,SMXT,2/27/2024
592,PTHS,2/16/2024
593,UMAC,2/14/2024
594,BBOT,2/9/2024
595,MGX,2/9/2024
596,TBBB,2/9/2024
597,TELO,2/9/2024
598,KYTX,2/8/2024
599,PMNT,2/8/2024
600,AHR,2/7/2024
601,ANRO,2/2/2024
602,GUTS,2/2/2024
603,AS,2/1/2024
604,FBLG,1/31/2024
605,AMIX,1/29/2024
606,AVBP,1/26/2024
607,BTSG,1/26/2024
608,HAO,1/26/2024
609,MDCX,1/26/2024
610,CGON,1/25/2024
611,NCDL,1/25/2024
612,YIBO,1/25/2024
613,CORZ,1/24/2024
614,JL,1/24/2024
615,MSDL,1/24/2024
616,SUGP,1/24/2024
617,AFJK,1/22/2024
618,KSPI,1/19/2024
619,CCTG,1/18/2024
620,PSBD,1/18/2024
621,SYNX,1/12/2024
622,PEW,1/11/2024
623,SDHC,1/11/2024
624,ROMA,1/9/2024
625,ANSC,1/3/2024
626,BAYA,12/29/2023
627,NBBK,12/28/2023
628,TIC,12/28/2023
629,CDLR,12/19/2023
630,LGCB,12/19/2023
631,ZKH,12/15/2023
632,INHD,12/14/2023
