No.,Ticker,IPO Date
103,GLIBK,7/11/2025
104,OYSE,7/11/2025
105,PCAP,7/11/2025
106,DLXY,7/9/2025
107,GTERU,7/9/2025
108,ANPA,7/8/2025
109,MAMK,7/8/2025
110,MSGY,7/8/2025
111,TLIH,7/8/2025
112,CCCX,7/7/2025
113,WENN,7/7/2025
114,CV,7/2/2025
115,EMPG,7/2/2025
116,GRAN,7/2/2025
117,ONCHU,7/2/2025
118,ORIQU,7/2/2025
119,TVAI,7/2/2025
120,AEBI,7/1/2025
121,NMPAU,7/1/2025
122,EGHA,6/30/2025
123,WW,6/30/2025
124,CAEP,6/26/2025
125,JCAP,6/26/2025
126,JLHL,6/26/2025
127,FMFC,6/25/2025
128,RAL,6/25/2025
129,AACI,6/24/2025
130,CGCT,6/24/2025
131,HCHL,6/24/2025
132,AMRZ,6/23/2025
133,CRAQ,6/23/2025
134,GTEN,6/23/2025
135,LCCC,6/23/2025
136,RDAG,6/23/2025
137,CHPG,6/20/2025
138,PMTR,6/20/2025
139,CAI,6/18/2025
140,EGG,6/18/2025
141,SLDE,6/18/2025
142,MENS,6/17/2025
143,IPCX,6/16/2025
144,NPAC,6/16/2025
145,AIRO,6/13/2025
146,JBS,6/13/2025
147,CHYM,6/12/2025
148,IPOD,6/12/2025
149,OTF,6/12/2025
150,PELI,6/12/2025
151,VNTG,6/12/2025
152,ASIC,6/11/2025
153,VOYG,6/11/2025
154,BRR,6/9/2025
155,JEM,6/9/2025
156,RTAC,6/9/2025
157,SDHI,6/9/2025
158,TGE,6/9/2025
159,OMDA,6/6/2025
160,CRCL,6/5/2025
161,TACO,6/5/2025
162,COPL,6/2/2025
163,DAAQ,6/2/2025
164,RAAQ,6/2/2025
165,TACH,6/2/2025
166,PTNM,5/30/2025
167,UYSC,5/27/2025
168,FTRK,5/23/2025
169,SOUL,5/23/2025
170,SZZL,5/23/2025
171,HNGE,5/22/2025
172,MNTN,5/22/2025
173,OFAL,5/21/2025
174,CHAC,5/19/2025
175,TVA,5/16/2025
176,ARAI,5/15/2025
177,ANTA,5/14/2025
178,ETOR,5/14/2025
179,OMSE,5/13/2025
180,GSHR,5/12/2025
181,QSEA,5/12/2025
182,APUS,5/9/2025
183,AHL,5/8/2025
184,AII,5/8/2025
185,STRZ,5/7/2025
186,CEPT,5/2/2025
187,SDM,5/2/2025
188,WSBK,5/2/2025
189,CMDB,5/1/2025
190,YB,4/30/2025
191,PHOE,4/25/2025
192,CIGL,4/22/2025
193,PFAI,4/22/2025
194,FERA,4/21/2025
195,LOKV,4/21/2025
196,RAC,4/21/2025
197,TMDE,4/21/2025
198,CHA,4/17/2025
199,EDHL,4/17/2025
200,NHIC,4/17/2025
201,HXHX,4/15/2025
202,RBNE,4/11/2025
203,ATHR,4/10/2025
204,CUPR,4/10/2025
205,IOTR,4/10/2025
206,MB,4/10/2025
207,FATN,4/8/2025
208,RYET,4/8/2025
209,AACB,4/7/2025
210,BLIV,4/4/2025
211,ATII,4/3/2025
212,LHSW,4/3/2025
213,SMA,4/2/2025
214,SORA,4/2/2025
215,ENGS,4/1/2025
216,WTF,4/1/2025
217,WXM,4/1/2025
218,NMAX,3/31/2025
219,CRWV,3/28/2025
220,NCT,3/28/2025
221,WFF,3/27/2025
222,EPSM,3/26/2025
223,NTHI,3/26/2025
224,LGPS,3/25/2025
225,SVCC,3/24/2025
226,BIYA,3/21/2025
227,RCT,3/21/2025
228,COLA,3/17/2025
229,KFII,3/13/2025
230,MWYN,3/13/2025
231,EHLD,3/11/2025
232,MAYA,3/7/2025
233,MCRP,3/7/2025
234,RIBB,3/7/2025
235,SAGT,3/7/2025
236,ADVB,3/6/2025
237,JFB,3/6/2025
238,KMTS,3/6/2025
239,TBH,3/6/2025
240,PN,3/4/2025
241,LUD,2/27/2025
242,LZMH,2/27/2025
243,WETO,2/27/2025
244,BMGL,2/26/2025
245,STAK,2/26/2025
246,DMAA,2/25/2025
247,WGRX,2/21/2025
248,RHLD,2/20/2025
249,VRM,2/20/2025
250,NNNN,2/19/2025
251,NPB,2/14/2025
252,AARD,2/13/2025
253,KRMN,2/13/2025
254,SAIL,2/13/2025
255,SNDK,2/13/2025
256,TDAC,2/13/2025
257,XHLD,2/13/2025
258,AGH,2/12/2025
259,FGMC,2/11/2025
260,SION,2/7/2025
261,TTAM,2/7/2025
262,EPWK,2/6/2025
263,FBGL,2/6/2025
264,HVII,2/6/2025
265,CJMB,2/5/2025
266,HCAI,2/5/2025
267,HSPT,2/5/2025
268,MRP,2/5/2025
269,PLUT,2/5/2025
270,DRDB,2/3/2025
271,MLAC,2/3/2025
272,INR,1/31/2025
273,MAZE,1/31/2025
274,MTSR,1/31/2025
275,PLMK,1/31/2025
276,BBNX,1/30/2025
277,CSAI,1/30/2025
278,JACS,1/30/2025
279,PGAC,1/28/2025
280,SFD,1/28/2025
281,TWNP,1/28/2025
282,AAPG,1/27/2025
283,VG,1/24/2025
284,SKBL,1/23/2025
285,DGNX,1/22/2025
286,DXST,1/22/2025
287,MCTR,1/22/2025
288,TOPP,1/22/2025
289,FLOC,1/16/2025
290,NOEM,1/16/2025
291,PCLA,1/16/2025
292,HKPD,1/15/2025
293,UFG,1/14/2025
294,RANG,1/13/2025
295,MIMI,1/10/2025
296,MASK,1/8/2025
297,CEPO,1/7/2025
298,ZYBT,1/7/2025
299,ASPC,1/3/2025
300,INLF,1/2/2025
301,RAIN,1/2/2025
302,ONEG,12/31/2024
303,WLAC,12/30/2024
304,NTWO,12/27/2024
305,PHH,12/27/2024
306,HIT,12/23/2024
307,FACT,12/20/2024
308,TAVI,12/20/2024
309,YAAS,12/20/2024
310,GSRT,12/19/2024
311,LSE,12/19/2024
312,NCEW,12/18/2024
313,YSXT,12/18/2024
314,BEAG,12/16/2024
315,OACC,12/16/2024
316,ALDF,12/13/2024
317,AVR,12/13/2024
318,NTCL,12/13/2024
319,TTAN,12/12/2024
320,ETHM,12/9/2024
321,NAMI,12/6/2024
322,LNKS,12/5/2024
323,RADX,12/5/2024
324,ZSPC,12/5/2024
325,JUNS,12/3/2024
326,KYIV,12/3/2024
327,BACQ,12/2/2024
328,RDAC,12/2/2024
329,LPBB,11/29/2024
330,BRIA,11/27/2024
331,GRO,11/27/2024
332,PONY,11/27/2024
333,VENU,11/27/2024
334,CGTL,11/26/2024
335,CHAR,11/26/2024
336,WYHG,11/26/2024
337,CASK,11/22/2024
338,MSW,11/22/2024
339,TLX,11/14/2024
340,EXOZ,11/13/2024
341,YHNA,11/8/2024
342,ADUR,11/7/2024
343,FVN,11/4/2024
344,GELS,10/29/2024
345,PLRZ,10/29/2024
346,ECG,10/28/2024
347,POLE,10/28/2024
348,VCIC,10/28/2024
349,SEPN,10/25/2024
350,WRD,10/25/2024
351,CAPN,10/24/2024
352,INGM,10/24/2024
353,FBLA,10/23/2024
354,FGL,10/23/2024
355,INEO,10/23/2024
356,LBGJ,10/23/2024
357,ROLR,10/23/2024
358,HUHU,10/22/2024
359,ORIS,10/17/2024
360,SPHL,10/17/2024
361,PTLE,10/16/2024
362,SFHG,10/16/2024
363,CAMP,10/11/2024
364,CBLL,10/11/2024
365,STFS,10/11/2024
366,UPB,10/11/2024
367,HOND,10/10/2024
368,SKYQ,10/10/2024
369,CLIK,10/9/2024
370,KLC,10/9/2024
371,SKK,10/8/2024
372,SBXD,10/7/2024
373,CBNA,10/4/2024
374,FLX,10/4/2024
375,SOBO,10/3/2024
376,FVR,10/2/2024
377,SARO,10/2/2024
378,WCT,10/2/2024
379,HTLM,10/1/2024
380,ZENA,10/1/2024
381,ZJK,10/1/2024
382,VACH,9/30/2024
383,EQV,9/27/2024
384,BIOA,9/26/2024
385,BKV,9/26/2024
386,CURB,9/26/2024
387,GRDN,9/26/2024
388,IBG,9/26/2024
389,LGCY,9/26/2024
390,PC,9/26/2024
391,AMTM,9/24/2024
392,MBAV,9/23/2024
393,GLE,9/20/2024
394,AAM,9/16/2024
395,DTSQ,9/16/2024
396,HCWC,9/16/2024
397,IBO,9/16/2024
398,KAPA,9/16/2024
399,BCAX,9/13/2024
400,MBX,9/13/2024
401,ZBIO,9/13/2024
402,EURK,9/12/2024
403,GLXG,9/12/2024
404,GIG,9/11/2024
405,TDTH,9/10/2024
406,XCH,9/10/2024
407,PMAX,9/5/2024
408,PTHL,9/5/2024
409,LPAA,9/3/2024
410,SIMA,8/30/2024
411,AZI,8/28/2024
412,SPAI,8/28/2024
413,JBDI,8/27/2024
414,RITR,8/26/2024
415,WOK,8/23/2024
416,GRAF,8/16/2024
417,YXT,8/16/2024
418,FSHP,8/15/2024
419,ACTU,8/13/2024
420,CEP,8/13/2024
421,CUB,8/9/2024
422,ALF,8/1/2024
423,FDSB,8/1/2024
424,OSTX,8/1/2024
425,PLBL,7/30/2024
426,SEG,7/29/2024
427,NIPG,7/26/2024
428,CON,7/25/2024
429,LINE,7/25/2024
430,ORKT,7/25/2024
431,BLMZ,7/24/2024
432,NVA,7/24/2024
433,OS,7/24/2024
434,ZDAI,7/23/2024
435,ARTV,7/19/2024
436,QMMM,7/19/2024
437,ARDT,7/18/2024
438,PDCC,7/18/2024
439,TWFG,7/18/2024
440,MACI,7/17/2024
441,ICON,7/12/2024
442,SUNS,7/9/2024
443,RFAI,7/5/2024
444,EHGO,7/2/2024
445,GPAT,7/1/2024
446,ALMS,6/28/2024
447,LB,6/28/2024
448,LSH,6/28/2024
449,TBN,6/27/2024
450,WBTN,6/27/2024
451,CCIX,6/21/2024
452,RECT,6/21/2024
453,SPMC,6/14/2024
454,TEM,6/14/2024
455,GRAL,6/12/2024
456,PCSC,6/12/2024
457,RAPP,6/7/2024
458,WAY,6/7/2024
459,FLYE,6/6/2024
460,GAUZ,6/6/2024
461,LIF,6/6/2024
462,NAKA,5/31/2024
463,INBX,5/29/2024
464,BOW,5/23/2024
465,KBDC,5/22/2024
466,HDL,5/17/2024
467,JDZG,5/15/2024
468,RAY,5/15/2024
469,BTOC,5/14/2024
470,MKZR,5/14/2024
471,BKHA,5/13/2024
472,ZK,5/10/2024
473,PAL,5/9/2024
474,SVCO,5/9/2024
475,NNE,5/8/2024
476,IBAC,5/1/2024
477,VIK,5/1/2024
478,ZONE,4/26/2024
479,LOAR,4/25/2024
480,MRX,4/25/2024
481,RBRK,4/25/2024
482,NCI,4/23/2024
483,MFI,4/22/2024
484,YYGH,4/22/2024
485,TRSG,4/19/2024
486,CDTG,4/18/2024
487,CTRI,4/18/2024
488,IBTA,4/18/2024
489,MTEN,4/18/2024
490,SUPX,4/17/2024
491,TWG,4/16/2024
492,DYCQ,4/12/2024
493,ULS,4/12/2024
494,PACS,4/11/2024
495,MNDR,4/10/2024
496,CTNM,4/5/2024
497,ZOOZ,4/5/2024
498,MAMO,4/2/2024
499,ZBAO,4/2/2024
500,BOLD,3/28/2024
501,LEGT,3/28/2024
502,MMA,3/28/2024
503,UBXG,3/28/2024
504,GEV,3/27/2024
505,DXYZ,3/26/2024
506,SOLV,3/26/2024
507,AUNA,3/22/2024
508,LOBO,3/21/2024
509,RDDT,3/21/2024
510,ALAB,3/20/2024
511,INTJ,3/20/2024
512,HBNB,3/11/2024
513,SERV,3/7/2024
514,RYDE,3/6/2024
515,LGCL,3/5/2024
516,SMXT,2/27/2024
517,IROH,2/16/2024
518,PTHS,2/16/2024
519,UMAC,2/14/2024
520,BBOT,2/9/2024
521,DHAI,2/9/2024
522,MGX,2/9/2024
523,TBBB,2/9/2024
524,TELO,2/9/2024
525,KYTX,2/8/2024
526,PMNT,2/8/2024
527,AHR,2/7/2024
528,ANRO,2/2/2024
529,GUTS,2/2/2024
530,AS,2/1/2024
531,FBLG,1/31/2024
532,AMIX,1/29/2024
533,AVBP,1/26/2024
534,BTSG,1/26/2024
535,HAO,1/26/2024
536,MDCX,1/26/2024
537,CGON,1/25/2024
538,NCDL,1/25/2024
539,YIBO,1/25/2024
540,CORZ,1/24/2024
541,JL,1/24/2024
542,MSDL,1/24/2024
543,SUGP,1/24/2024
544,AFJK,1/22/2024
545,KSPI,1/19/2024
546,CCTG,1/18/2024
547,PSBD,1/18/2024
548,SYNX,1/12/2024
549,PEW,1/11/2024
550,SDHC,1/11/2024
551,ROMA,1/9/2024
552,ANSC,1/3/2024
553,BAYA,12/29/2023
554,NBBK,12/28/2023
555,TIC,12/28/2023
556,CDLR,12/19/2023
557,LGCB,12/19/2023
558,ZKH,12/15/2023
559,INHD,12/14/2023
560,GSIW,12/1/2023
561,FEBO,11/30/2023
562,QETA,11/30/2023
563,WS,11/28/2023
564,SPKL,11/27/2023
565,ELAB,11/21/2023
566,DDC,11/17/2023
567,RR,11/17/2023
568,MURA,11/16/2023
569,SGN,11/14/2023
570,SHIM,11/14/2023
571,HG,11/10/2023
572,AAUC,11/9/2023
573,GVH,11/8/2023
574,LXEO,11/3/2023
575,PAPL,11/1/2023
576,ATGL,10/31/2023
577,NLOP,10/27/2023
578,MNR,10/25/2023
579,AIRE,10/23/2023
580,ABVX,10/20/2023
581,CPBI,10/20/2023
582,NCL,10/19/2023
583,ULY,10/19/2023
584,WBUY,10/19/2023
585,ATPC,10/11/2023
586,BIRK,10/11/2023
587,NATL,10/11/2023
588,GMM,10/10/2023
589,LRHC,10/10/2023
590,PMEC,10/10/2023
591,FBYD,10/6/2023
592,MSS,10/5/2023
593,ANL,9/29/2023
594,VSME,9/28/2023
595,KLG,9/27/2023
596,LRE,9/27/2023
597,VLTO,9/27/2023
598,VSTS,9/27/2023
599,TURB,9/22/2023
600,MDBH,9/21/2023
601,KVYO,9/20/2023
602,SRBK,9/20/2023
603,CART,9/19/2023
604,DTCK,9/19/2023
605,SGD,9/19/2023
