No.,Ticker,IPO Date
81,SOCA,9/5/2025
82,FCHL,9/4/2025
83,GSRFU,9/4/2025
84,SVACU,9/4/2025
85,NMP,9/3/2025
86,ELVR,9/2/2025
87,PMI,8/29/2025
88,ELOG,8/28/2025
89,TGHL,8/28/2025
90,THH,8/28/2025
91,APAD,8/27/2025
92,KOYNU,8/27/2025
93,MBVIU,8/27/2025
94,CURX,8/26/2025
95,CCII,8/22/2025
96,EVAC,8/22/2025
97,VNME,8/22/2025
98,CEPF,8/21/2025
99,ETS,8/21/2025
100,BCAR,8/20/2025
101,YMT,8/19/2025
102,FIGX,8/18/2025
103,LWAC,8/15/2025
104,NUTR,8/15/2025
105,OBA,8/15/2025
106,PACH,8/15/2025
107,BUUU,8/14/2025
108,MIAX,8/14/2025
109,RYOJ,8/14/2025
110,BLSH,8/13/2025
111,NSRX,8/13/2025
112,HVMCU,8/12/2025
113,MAGH,8/12/2025
114,MKLYU,8/12/2025
115,DKI,8/8/2025
116,HTFL,8/8/2025
117,SSEAU,8/8/2025
118,BSAA,8/7/2025
119,CFND,8/7/2025
120,FLY,8/7/2025
121,WYFI,8/7/2025
122,CTW,8/6/2025
123,QUMSU,8/6/2025
124,BACC,8/4/2025
125,RUBI,8/4/2025
126,AVBC,8/1/2025
127,AXIN,8/1/2025
128,HCMAU,8/1/2025
129,BLUW,7/31/2025
130,FIG,7/31/2025
131,SI,7/31/2025
132,AMBQ,7/30/2025
133,APADU,7/30/2025
134,INAC,7/30/2025
135,YMAT,7/30/2025
136,GTERA,7/25/2025
137,MCGA,7/25/2025
138,STRC,7/25/2025
139,ARX,7/24/2025
140,LHAI,7/24/2025
141,MH,7/24/2025
142,CARL,7/23/2025
143,CRE,7/23/2025
144,TDIC,7/23/2025
145,JENA,7/21/2025
146,KCHV,7/21/2025
147,WTG,7/21/2025
148,PASW,7/18/2025
149,LAWR,7/17/2025
150,PAII-U,7/17/2025
151,SOCAU,7/17/2025
152,AUGO,7/16/2025
153,KMRK,7/16/2025
154,MGRT,7/16/2025
155,SPEGU,7/15/2025
156,BMHL,7/11/2025
157,GLIBA,7/11/2025
158,GLIBK,7/11/2025
159,OYSE,7/11/2025
160,PCAP,7/11/2025
161,DLXY,7/9/2025
162,GTERU,7/9/2025
163,ANPA,7/8/2025
164,MAMK,7/8/2025
165,MSGY,7/8/2025
166,TLIH,7/8/2025
167,CCCX,7/7/2025
168,WENN,7/7/2025
169,CV,7/2/2025
170,EMPG,7/2/2025
171,GRAN,7/2/2025
172,ONCHU,7/2/2025
173,ORIQU,7/2/2025
174,TVAI,7/2/2025
175,AEBI,7/1/2025
176,NMPAU,7/1/2025
177,EGHA,6/30/2025
178,WW,6/30/2025
179,CAEP,6/26/2025
180,JCAP,6/26/2025
181,JLHL,6/26/2025
182,FMFC,6/25/2025
183,RAL,6/25/2025
184,AACI,6/24/2025
185,CGCT,6/24/2025
186,HCHL,6/24/2025
187,AMRZ,6/23/2025
188,CRAQ,6/23/2025
189,GTEN,6/23/2025
190,LCCC,6/23/2025
191,RDAG,6/23/2025
192,CHPG,6/20/2025
193,PMTR,6/20/2025
194,CAI,6/18/2025
195,EGG,6/18/2025
196,SLDE,6/18/2025
197,MENS,6/17/2025
198,IPCX,6/16/2025
199,NPAC,6/16/2025
200,AIRO,6/13/2025
201,JBS,6/13/2025
202,CHYM,6/12/2025
203,IPOD,6/12/2025
204,OTF,6/12/2025
205,PELI,6/12/2025
206,VNTG,6/12/2025
207,ASIC,6/11/2025
208,VOYG,6/11/2025
209,BRR,6/9/2025
210,JEM,6/9/2025
211,RTAC,6/9/2025
212,SDHI,6/9/2025
213,TGE,6/9/2025
214,OMDA,6/6/2025
215,CRCL,6/5/2025
216,TACO,6/5/2025
217,COPL,6/2/2025
218,DAAQ,6/2/2025
219,RAAQ,6/2/2025
220,TACH,6/2/2025
221,UYSC,5/27/2025
222,FTRK,5/23/2025
223,SOUL,5/23/2025
224,SZZL,5/23/2025
225,HNGE,5/22/2025
226,MNTN,5/22/2025
227,OFAL,5/21/2025
228,CHAC,5/19/2025
229,TVA,5/16/2025
230,ARAI,5/15/2025
231,ANTA,5/14/2025
232,ETOR,5/14/2025
233,OMSE,5/13/2025
234,GSHR,5/12/2025
235,QSEA,5/12/2025
236,APUS,5/9/2025
237,AHL,5/8/2025
238,AII,5/8/2025
239,STRZ,5/7/2025
240,CEPT,5/2/2025
241,WSBK,5/2/2025
242,CMDB,5/1/2025
243,YB,4/30/2025
244,PHOE,4/25/2025
245,CIGL,4/22/2025
246,PFAI,4/22/2025
247,FERA,4/21/2025
248,LOKV,4/21/2025
249,RAC,4/21/2025
250,TMDE,4/21/2025
251,CHA,4/17/2025
252,EDHL,4/17/2025
253,NHIC,4/17/2025
254,HXHX,4/15/2025
255,RBNE,4/11/2025
256,ATHR,4/10/2025
257,CUPR,4/10/2025
258,IOTR,4/10/2025
259,MB,4/10/2025
260,FATN,4/8/2025
261,RYET,4/8/2025
262,AACB,4/7/2025
263,BLIV,4/4/2025
264,ATII,4/3/2025
265,LHSW,4/3/2025
266,SMA,4/2/2025
267,SORA,4/2/2025
268,ENGS,4/1/2025
269,WTF,4/1/2025
270,WXM,4/1/2025
271,NMAX,3/31/2025
272,CRWV,3/28/2025
273,NCT,3/28/2025
274,WFF,3/27/2025
275,EPSM,3/26/2025
276,NTHI,3/26/2025
277,LGPS,3/25/2025
278,SVCC,3/24/2025
279,BIYA,3/21/2025
280,RCT,3/21/2025
281,COLA,3/17/2025
282,KFII,3/13/2025
283,MWYN,3/13/2025
284,EHLD,3/11/2025
285,MAYA,3/7/2025
286,MCRP,3/7/2025
287,RIBB,3/7/2025
288,SAGT,3/7/2025
289,ADVB,3/6/2025
290,JFB,3/6/2025
291,KMTS,3/6/2025
292,TBH,3/6/2025
293,PN,3/4/2025
294,LUD,2/27/2025
295,LZMH,2/27/2025
296,WETO,2/27/2025
297,BMGL,2/26/2025
298,STAK,2/26/2025
299,DMAA,2/25/2025
300,WGRX,2/21/2025
301,RHLD,2/20/2025
302,VRM,2/20/2025
303,NNNN,2/19/2025
304,NPB,2/14/2025
305,AARD,2/13/2025
306,KRMN,2/13/2025
307,SAIL,2/13/2025
308,SNDK,2/13/2025
309,TDAC,2/13/2025
310,XHLD,2/13/2025
311,AGH,2/12/2025
312,FGMC,2/11/2025
313,SION,2/7/2025
314,TTAM,2/7/2025
315,EPWK,2/6/2025
316,FBGL,2/6/2025
317,HVII,2/6/2025
318,CJMB,2/5/2025
319,HCAI,2/5/2025
320,HSPT,2/5/2025
321,MRP,2/5/2025
322,PLUT,2/5/2025
323,DRDB,2/3/2025
324,MLAC,2/3/2025
325,INR,1/31/2025
326,MAZE,1/31/2025
327,MTSR,1/31/2025
328,PLMK,1/31/2025
329,BBNX,1/30/2025
330,CSAI,1/30/2025
331,JACS,1/30/2025
332,PGAC,1/28/2025
333,SFD,1/28/2025
334,TWNP,1/28/2025
335,AAPG,1/27/2025
336,VG,1/24/2025
337,SKBL,1/23/2025
338,DGNX,1/22/2025
339,DXST,1/22/2025
340,MCTR,1/22/2025
341,TOPP,1/22/2025
342,FLOC,1/16/2025
343,NOEM,1/16/2025
344,PCLA,1/16/2025
345,HKPD,1/15/2025
346,UFG,1/14/2025
347,RANG,1/13/2025
348,MIMI,1/10/2025
349,MASK,1/8/2025
350,CEPO,1/7/2025
351,ZYBT,1/7/2025
352,ASPC,1/3/2025
353,INLF,1/2/2025
354,RAIN,1/2/2025
355,ONEG,12/31/2024
356,WLAC,12/30/2024
357,NTWO,12/27/2024
358,PHH,12/27/2024
359,HIT,12/23/2024
360,FACT,12/20/2024
361,TAVI,12/20/2024
362,YAAS,12/20/2024
363,LSE,12/19/2024
364,NCEW,12/18/2024
365,YSXT,12/18/2024
366,BEAG,12/16/2024
367,OACC,12/16/2024
368,ALDF,12/13/2024
369,AVR,12/13/2024
370,NTCL,12/13/2024
371,TTAN,12/12/2024
372,ETHM,12/9/2024
373,NAMI,12/6/2024
374,LNKS,12/5/2024
375,RADX,12/5/2024
376,ZSPC,12/5/2024
377,JUNS,12/3/2024
378,KYIV,12/3/2024
379,BACQ,12/2/2024
380,RDAC,12/2/2024
381,LPBB,11/29/2024
382,BRIA,11/27/2024
383,GRO,11/27/2024
384,PONY,11/27/2024
385,VENU,11/27/2024
386,CGTL,11/26/2024
387,CHAR,11/26/2024
388,WYHG,11/26/2024
389,IPST,11/22/2024
390,MSW,11/22/2024
391,TLX,11/14/2024
392,EXOZ,11/13/2024
393,YHNA,11/8/2024
394,ADUR,11/7/2024
395,FVN,11/4/2024
396,GELS,10/29/2024
397,PLRZ,10/29/2024
398,ECG,10/28/2024
399,POLE,10/28/2024
400,VCIC,10/28/2024
401,SEPN,10/25/2024
402,WRD,10/25/2024
403,CAPN,10/24/2024
404,INGM,10/24/2024
405,FBLA,10/23/2024
406,FGL,10/23/2024
407,INEO,10/23/2024
408,LBGJ,10/23/2024
409,ROLR,10/23/2024
410,HUHU,10/22/2024
411,ORIS,10/17/2024
412,SPHL,10/17/2024
413,PTLE,10/16/2024
414,SFHG,10/16/2024
415,CAMP,10/11/2024
416,CBLL,10/11/2024
417,STFS,10/11/2024
418,UPB,10/11/2024
419,HOND,10/10/2024
420,SKYQ,10/10/2024
421,CLIK,10/9/2024
422,KLC,10/9/2024
423,SKK,10/8/2024
424,SBXD,10/7/2024
425,CBNA,10/4/2024
426,FLX,10/4/2024
427,SOBO,10/3/2024
428,FVR,10/2/2024
429,SARO,10/2/2024
430,WCT,10/2/2024
431,HTLM,10/1/2024
432,ZENA,10/1/2024
433,ZJK,10/1/2024
434,VACH,9/30/2024
435,EQV,9/27/2024
436,BIOA,9/26/2024
437,BKV,9/26/2024
438,CURB,9/26/2024
439,GRDN,9/26/2024
440,IBG,9/26/2024
441,LGCY,9/26/2024
442,PC,9/26/2024
443,AMTM,9/24/2024
444,MBAV,9/23/2024
445,GLE,9/20/2024
446,AAM,9/16/2024
447,DTSQ,9/16/2024
448,HCWC,9/16/2024
449,IBO,9/16/2024
450,KAPA,9/16/2024
451,BCAX,9/13/2024
452,MBX,9/13/2024
453,ZBIO,9/13/2024
454,EURK,9/12/2024
455,GLXG,9/12/2024
456,GIG,9/11/2024
457,TDTH,9/10/2024
458,XCH,9/10/2024
459,PMAX,9/5/2024
460,PTHL,9/5/2024
461,LPAA,9/3/2024
462,SIMA,8/30/2024
463,AZI,8/28/2024
464,SPAI,8/28/2024
465,JBDI,8/27/2024
466,RITR,8/26/2024
467,WOK,8/23/2024
468,GRAF,8/16/2024
469,YXT,8/16/2024
470,FSHP,8/15/2024
471,ACTU,8/13/2024
472,CEP,8/13/2024
473,CUB,8/9/2024
474,ALF,8/1/2024
475,FDSB,8/1/2024
476,OSTX,8/1/2024
477,PLBL,7/30/2024
478,SEG,7/29/2024
479,NIPG,7/26/2024
480,CON,7/25/2024
481,LINE,7/25/2024
482,ORKT,7/25/2024
483,BLMZ,7/24/2024
484,NVA,7/24/2024
485,OS,7/24/2024
486,ZDAI,7/23/2024
487,ARTV,7/19/2024
488,ARDT,7/18/2024
489,PDCC,7/18/2024
490,TWFG,7/18/2024
491,MACI,7/17/2024
492,ICON,7/12/2024
493,SUNS,7/9/2024
494,RFAI,7/5/2024
495,EHGO,7/2/2024
496,GPAT,7/1/2024
497,ALMS,6/28/2024
498,LB,6/28/2024
499,LSH,6/28/2024
500,TBN,6/27/2024
501,WBTN,6/27/2024
502,CCIX,6/21/2024
503,RECT,6/21/2024
504,SPMC,6/14/2024
505,TEM,6/14/2024
506,GRAL,6/12/2024
507,PCSC,6/12/2024
508,RAPP,6/7/2024
509,WAY,6/7/2024
510,FLYE,6/6/2024
511,GAUZ,6/6/2024
512,LIF,6/6/2024
513,NAKA,5/31/2024
514,INBX,5/29/2024
515,BOW,5/23/2024
516,KBDC,5/22/2024
517,HDL,5/17/2024
518,JDZG,5/15/2024
519,RAY,5/15/2024
520,BTOC,5/14/2024
521,MKZR,5/14/2024
522,BKHA,5/13/2024
523,ZK,5/10/2024
524,PAL,5/9/2024
525,SVCO,5/9/2024
526,NNE,5/8/2024
527,IBAC,5/1/2024
528,VIK,5/1/2024
529,ZONE,4/26/2024
530,LOAR,4/25/2024
531,MRX,4/25/2024
532,RBRK,4/25/2024
533,NCI,4/23/2024
534,MFI,4/22/2024
535,YYGH,4/22/2024
536,TRSG,4/19/2024
537,CDTG,4/18/2024
538,CTRI,4/18/2024
539,IBTA,4/18/2024
540,MTEN,4/18/2024
541,SUPX,4/17/2024
542,TWG,4/16/2024
543,DYCQ,4/12/2024
544,ULS,4/12/2024
545,PACS,4/11/2024
546,MNDR,4/10/2024
547,CTNM,4/5/2024
548,ZOOZ,4/5/2024
549,MAMO,4/2/2024
550,ZBAO,4/2/2024
551,BOLD,3/28/2024
552,LEGT,3/28/2024
553,MMA,3/28/2024
554,UBXG,3/28/2024
555,GEV,3/27/2024
556,DXYZ,3/26/2024
557,SOLV,3/26/2024
558,AUNA,3/22/2024
559,LOBO,3/21/2024
560,RDDT,3/21/2024
561,ALAB,3/20/2024
562,INTJ,3/20/2024
563,HBNB,3/11/2024
564,SERV,3/7/2024
565,RYDE,3/6/2024
566,LGCL,3/5/2024
567,SMXT,2/27/2024
568,PTHS,2/16/2024
569,UMAC,2/14/2024
570,BBOT,2/9/2024
571,DHAI,2/9/2024
572,MGX,2/9/2024
573,TBBB,2/9/2024
574,TELO,2/9/2024
575,KYTX,2/8/2024
576,PMNT,2/8/2024
577,AHR,2/7/2024
578,ANRO,2/2/2024
579,GUTS,2/2/2024
580,AS,2/1/2024
581,FBLG,1/31/2024
582,AMIX,1/29/2024
583,AVBP,1/26/2024
584,BTSG,1/26/2024
585,HAO,1/26/2024
586,MDCX,1/26/2024
587,CGON,1/25/2024
588,NCDL,1/25/2024
589,YIBO,1/25/2024
590,CORZ,1/24/2024
591,JL,1/24/2024
592,MSDL,1/24/2024
593,SUGP,1/24/2024
594,AFJK,1/22/2024
595,KSPI,1/19/2024
596,CCTG,1/18/2024
597,PSBD,1/18/2024
598,SYNX,1/12/2024
599,PEW,1/11/2024
600,SDHC,1/11/2024
601,ROMA,1/9/2024
602,ANSC,1/3/2024
603,BAYA,12/29/2023
604,NBBK,12/28/2023
605,TIC,12/28/2023
606,CDLR,12/19/2023
607,LGCB,12/19/2023
608,ZKH,12/15/2023
609,INHD,12/14/2023
610,GSIW,12/1/2023
611,FEBO,11/30/2023
612,QETA,11/30/2023
613,WS,11/28/2023
614,SPKL,11/27/2023
615,ELAB,11/21/2023
616,DDC,11/17/2023
617,RR,11/17/2023
618,MURA,11/16/2023
619,SGN,11/14/2023
620,SHIM,11/14/2023
621,HG,11/10/2023
622,AAUC,11/9/2023
623,GVH,11/8/2023
624,LXEO,11/3/2023
625,PAPL,11/1/2023
626,ATGL,10/31/2023
627,NLOP,10/27/2023
628,MNR,10/25/2023
