No.,Ticker,IPO Date
394,HUHU,10/22/2024
395,ORIS,10/17/2024
396,SPHL,10/17/2024
397,PTLE,10/16/2024
398,SFHG,10/16/2024
399,CAMP,10/11/2024
400,CBLL,10/11/2024
401,STFS,10/11/2024
402,UPB,10/11/2024
403,HOND,10/10/2024
404,SKYQ,10/10/2024
405,CLIK,10/9/2024
406,KLC,10/9/2024
407,SKK,10/8/2024
408,SBXD,10/7/2024
409,CBNA,10/4/2024
410,FLX,10/4/2024
411,SOBO,10/3/2024
412,FVR,10/2/2024
413,SARO,10/2/2024
414,WCT,10/2/2024
415,HTLM,10/1/2024
416,ZENA,10/1/2024
417,ZJK,10/1/2024
418,VACH,9/30/2024
419,EQV,9/27/2024
420,BIOA,9/26/2024
421,BKV,9/26/2024
422,CURB,9/26/2024
423,GRDN,9/26/2024
424,IBG,9/26/2024
425,LGCY,9/26/2024
426,PC,9/26/2024
427,AMTM,9/24/2024
428,MBAV,9/23/2024
429,GLE,9/20/2024
430,AAM,9/16/2024
431,DTSQ,9/16/2024
432,HCWC,9/16/2024
433,IBO,9/16/2024
434,KAPA,9/16/2024
435,BCAX,9/13/2024
436,MBX,9/13/2024
437,ZBIO,9/13/2024
438,EURK,9/12/2024
439,GLXG,9/12/2024
440,GIG,9/11/2024
441,TDTH,9/10/2024
442,XCH,9/10/2024
443,PMAX,9/5/2024
444,PTHL,9/5/2024
445,LPAA,9/3/2024
446,SIMA,8/30/2024
447,AZI,8/28/2024
448,SPAI,8/28/2024
449,JBDI,8/27/2024
450,RITR,8/26/2024
451,WOK,8/23/2024
452,GRAF,8/16/2024
453,YXT,8/16/2024
454,FSHP,8/15/2024
455,ACTU,8/13/2024
456,CEP,8/13/2024
457,CUB,8/9/2024
458,ALF,8/1/2024
459,FDSB,8/1/2024
460,OSTX,8/1/2024
461,PLBL,7/30/2024
462,SEG,7/29/2024
463,NIPG,7/26/2024
464,CON,7/25/2024
465,LINE,7/25/2024
466,ORKT,7/25/2024
467,BLMZ,7/24/2024
468,NVA,7/24/2024
469,OS,7/24/2024
470,ZDAI,7/23/2024
471,ARTV,7/19/2024
472,QMMM,7/19/2024
473,ARDT,7/18/2024
474,PDCC,7/18/2024
475,TWFG,7/18/2024
476,MACI,7/17/2024
477,ICON,7/12/2024
478,SUNS,7/9/2024
479,RFAI,7/5/2024
480,EHGO,7/2/2024
481,GPAT,7/1/2024
482,ALMS,6/28/2024
483,LB,6/28/2024
484,LSH,6/28/2024
485,TBN,6/27/2024
486,WBTN,6/27/2024
487,CCIX,6/21/2024
488,RECT,6/21/2024
489,SPMC,6/14/2024
490,TEM,6/14/2024
491,GRAL,6/12/2024
492,PCSC,6/12/2024
493,RAPP,6/7/2024
494,WAY,6/7/2024
495,FLYE,6/6/2024
496,GAUZ,6/6/2024
497,LIF,6/6/2024
498,NAKA,5/31/2024
499,INBX,5/29/2024
500,BOW,5/23/2024
501,KBDC,5/22/2024
502,HDL,5/17/2024
503,JDZG,5/15/2024
504,RAY,5/15/2024
505,BTOC,5/14/2024
506,MKZR,5/14/2024
507,BKHA,5/13/2024
508,ZK,5/10/2024
509,PAL,5/9/2024
510,SVCO,5/9/2024
511,NNE,5/8/2024
512,IBAC,5/1/2024
513,VIK,5/1/2024
514,ZONE,4/26/2024
515,LOAR,4/25/2024
516,MRX,4/25/2024
517,RBRK,4/25/2024
518,NCI,4/23/2024
519,MFI,4/22/2024
520,YYGH,4/22/2024
521,TRSG,4/19/2024
522,CDTG,4/18/2024
523,CTRI,4/18/2024
524,IBTA,4/18/2024
525,MTEN,4/18/2024
526,SUPX,4/17/2024
527,TWG,4/16/2024
528,DYCQ,4/12/2024
529,ULS,4/12/2024
530,PACS,4/11/2024
531,MNDR,4/10/2024
532,CTNM,4/5/2024
533,ZOOZ,4/5/2024
534,MAMO,4/2/2024
535,ZBAO,4/2/2024
536,BOLD,3/28/2024
537,LEGT,3/28/2024
538,MMA,3/28/2024
539,UBXG,3/28/2024
540,GEV,3/27/2024
541,DXYZ,3/26/2024
542,SOLV,3/26/2024
543,AUNA,3/22/2024
544,LOBO,3/21/2024
545,RDDT,3/21/2024
546,ALAB,3/20/2024
547,INTJ,3/20/2024
548,HBNB,3/11/2024
549,SERV,3/7/2024
550,RYDE,3/6/2024
551,LGCL,3/5/2024
552,SMXT,2/27/2024
553,PTHS,2/16/2024
554,UCFI,2/16/2024
555,UMAC,2/14/2024
556,BBOT,2/9/2024
557,DHAI,2/9/2024
558,MGX,2/9/2024
559,TBBB,2/9/2024
560,TELO,2/9/2024
561,KYTX,2/8/2024
562,PMNT,2/8/2024
563,AHR,2/7/2024
564,ANRO,2/2/2024
565,GUTS,2/2/2024
566,AS,2/1/2024
567,FBLG,1/31/2024
568,AMIX,1/29/2024
569,AVBP,1/26/2024
570,BTSG,1/26/2024
571,HAO,1/26/2024
572,MDCX,1/26/2024
573,CGON,1/25/2024
574,NCDL,1/25/2024
575,YIBO,1/25/2024
576,CORZ,1/24/2024
577,JL,1/24/2024
578,MSDL,1/24/2024
579,SUGP,1/24/2024
580,AFJK,1/22/2024
581,KSPI,1/19/2024
582,CCTG,1/18/2024
583,PSBD,1/18/2024
584,SYNX,1/12/2024
585,PEW,1/11/2024
586,SDHC,1/11/2024
587,ROMA,1/9/2024
588,ANSC,1/3/2024
589,BAYA,12/29/2023
590,NBBK,12/28/2023
591,TIC,12/28/2023
592,CDLR,12/19/2023
593,LGCB,12/19/2023
594,ZKH,12/15/2023
595,INHD,12/14/2023
596,GSIW,12/1/2023
597,FEBO,11/30/2023
598,QETA,11/30/2023
599,WS,11/28/2023
600,SPKL,11/27/2023
601,ELAB,11/21/2023
602,DDC,11/17/2023
603,RR,11/17/2023
604,MURA,11/16/2023
605,SGN,11/14/2023
606,SHIM,11/14/2023
607,HG,11/10/2023
608,AAUC,11/9/2023
609,GVH,11/8/2023
610,LXEO,11/3/2023
611,PAPL,11/1/2023
612,ATGL,10/31/2023
613,NLOP,10/27/2023
614,MNR,10/25/2023
615,AIRE,10/23/2023
616,ABVX,10/20/2023
617,CPBI,10/20/2023
618,NCL,10/19/2023
619,ULY,10/19/2023
620,WBUY,10/19/2023
621,ATPC,10/11/2023
622,BIRK,10/11/2023
623,NATL,10/11/2023
624,GMM,10/10/2023
625,LRHC,10/10/2023
626,PMEC,10/10/2023
