No.,Ticker,IPO Date
136,FRMI,10/1/2025
137,NP,10/1/2025
138,YCY-U,10/1/2025
139,QUMS,9/30/2025
140,SVAC,9/30/2025
141,KNRX,9/29/2025
142,AEXA,9/26/2025
143,MGN,9/26/2025
144,HCMA,9/22/2025
145,BRBI,9/19/2025
146,KOYN,9/19/2025
147,PTRN,9/19/2025
148,NTSK,9/18/2025
149,STUB,9/17/2025
150,WBI,9/17/2025
151,CHOW,9/16/2025
152,MLCI,9/15/2025
153,BRCB,9/12/2025
154,FOFO,9/12/2025
155,GEMI,9/12/2025
156,LGN,9/12/2025
157,ONCH,9/12/2025
158,VIA,9/12/2025
159,FIGR,9/11/2025
160,LBRX,9/11/2025
161,KLAR,9/10/2025
162,PAII,9/10/2025
163,ORIQ,9/9/2025
164,SPEG,9/9/2025
165,ZGM,9/9/2025
166,SOCA,9/5/2025
167,FCHL,9/4/2025
168,NMP,9/3/2025
169,ELVR,9/2/2025
170,PMI,8/29/2025
171,ELOG,8/28/2025
172,TGHL,8/28/2025
173,THH,8/28/2025
174,APAD,8/27/2025
175,CURX,8/26/2025
176,CCII,8/22/2025
177,EVAC,8/22/2025
178,VNME,8/22/2025
179,CEPF,8/21/2025
180,ETS,8/21/2025
181,BCAR,8/20/2025
182,YMT,8/19/2025
183,FIGX,8/18/2025
184,LWAC,8/15/2025
185,OBA,8/15/2025
186,PACH,8/15/2025
187,BUUU,8/14/2025
188,MIAX,8/14/2025
189,RYOJ,8/14/2025
190,BLSH,8/13/2025
191,NSRX,8/13/2025
192,DKI,8/8/2025
193,HTFL,8/8/2025
194,BSAA,8/7/2025
195,CFND,8/7/2025
196,FLY,8/7/2025
197,WYFI,8/7/2025
198,CTW,8/6/2025
199,BACC,8/4/2025
200,RUBI,8/4/2025
201,AVBC,8/1/2025
202,AXIN,8/1/2025
203,BLUW,7/31/2025
204,FIG,7/31/2025
205,SI,7/31/2025
206,AMBQ,7/30/2025
207,INAC,7/30/2025
208,YMAT,7/30/2025
209,GTERA,7/25/2025
210,MCGA,7/25/2025
211,STRC,7/25/2025
212,ARX,7/24/2025
213,LHAI,7/24/2025
214,MH,7/24/2025
215,CARL,7/23/2025
216,CRE,7/23/2025
217,TDIC,7/23/2025
218,JENA,7/21/2025
219,KCHV,7/21/2025
220,WTG,7/21/2025
221,PASW,7/18/2025
222,AUGO,7/16/2025
223,KMRK,7/16/2025
224,MGRT,7/16/2025
225,BMHL,7/11/2025
226,GLIBA,7/11/2025
227,GLIBK,7/11/2025
228,OYSE,7/11/2025
229,PCAP,7/11/2025
230,DLXY,7/9/2025
231,ANPA,7/8/2025
232,MSGY,7/8/2025
233,TLIH,7/8/2025
234,CCCX,7/7/2025
235,WENN,7/7/2025
236,CV,7/2/2025
237,GRAN,7/2/2025
238,TVAI,7/2/2025
239,AEBI,7/1/2025
240,EGHA,6/30/2025
241,WW,6/30/2025
242,CAEP,6/26/2025
243,JCAP,6/26/2025
244,JLHL,6/26/2025
245,FMFC,6/25/2025
246,RAL,6/25/2025
247,CGCT,6/24/2025
248,HCHL,6/24/2025
249,XRPN,6/24/2025
250,AMRZ,6/23/2025
251,CRAQ,6/23/2025
252,GTEN,6/23/2025
253,LCCC,6/23/2025
254,RDAG,6/23/2025
255,CHPG,6/20/2025
256,PMTR,6/20/2025
257,CAI,6/18/2025
258,EGG,6/18/2025
259,SLDE,6/18/2025
260,MENS,6/17/2025
261,IPCX,6/16/2025
262,NPAC,6/16/2025
263,AIRO,6/13/2025
264,JBS,6/13/2025
265,CHYM,6/12/2025
266,IPOD,6/12/2025
267,OTF,6/12/2025
268,PELI,6/12/2025
269,VNTG,6/12/2025
270,ASIC,6/11/2025
271,VOYG,6/11/2025
272,BRR,6/9/2025
273,JEM,6/9/2025
274,RTAC,6/9/2025
275,SDHI,6/9/2025
276,TGE,6/9/2025
277,OMDA,6/6/2025
278,CRCL,6/5/2025
279,TACO,6/5/2025
280,COPL,6/2/2025
281,DAAQ,6/2/2025
282,RAAQ,6/2/2025
283,TACH,6/2/2025
284,UYSC,5/27/2025
285,FTRK,5/23/2025
286,SOUL,5/23/2025
287,SZZL,5/23/2025
288,HNGE,5/22/2025
289,MNTN,5/22/2025
290,OFAL,5/21/2025
291,CHAC,5/19/2025
292,TVA,5/16/2025
293,ARAI,5/15/2025
294,ANTA,5/14/2025
295,ETOR,5/14/2025
296,OMSE,5/13/2025
297,GSHR,5/12/2025
298,QSEA,5/12/2025
299,APUS,5/9/2025
300,AHL,5/8/2025
301,AII,5/8/2025
302,STRZ,5/7/2025
303,CEPT,5/2/2025
304,WSBK,5/2/2025
305,CMDB,5/1/2025
306,YB,4/30/2025
307,PHOE,4/25/2025
308,CIGL,4/22/2025
309,PFAI,4/22/2025
310,FERA,4/21/2025
311,LOKV,4/21/2025
312,RAC,4/21/2025
313,TMDE,4/21/2025
314,CHA,4/17/2025
315,EDHL,4/17/2025
316,NHIC,4/17/2025
317,HXHX,4/15/2025
318,RBNE,4/11/2025
319,ATHR,4/10/2025
320,CUPR,4/10/2025
321,IOTR,4/10/2025
322,MB,4/10/2025
323,FATN,4/8/2025
324,RYET,4/8/2025
325,AACB,4/7/2025
326,BLIV,4/4/2025
327,ATII,4/3/2025
328,LHSW,4/3/2025
329,SMA,4/2/2025
330,SORA,4/2/2025
331,ENGS,4/1/2025
332,WTF,4/1/2025
333,WXM,4/1/2025
334,NMAX,3/31/2025
335,CRWV,3/28/2025
336,NCT,3/28/2025
337,WFF,3/27/2025
338,EPSM,3/26/2025
339,NTHI,3/26/2025
340,LGPS,3/25/2025
341,SVCC,3/24/2025
342,BIYA,3/21/2025
343,RCT,3/21/2025
344,COLA,3/17/2025
345,KFII,3/13/2025
346,MWYN,3/13/2025
347,EHLD,3/11/2025
348,IPEX,3/7/2025
349,MCRP,3/7/2025
350,RIBB,3/7/2025
351,SAGT,3/7/2025
352,ADVB,3/6/2025
353,JFB,3/6/2025
354,KMTS,3/6/2025
355,TBH,3/6/2025
356,PN,3/4/2025
357,LUD,2/27/2025
358,LZMH,2/27/2025
359,WETO,2/27/2025
360,BMGL,2/26/2025
361,STAK,2/26/2025
362,DMAA,2/25/2025
363,WGRX,2/21/2025
364,RHLD,2/20/2025
365,VRM,2/20/2025
366,NNNN,2/19/2025
367,NPB,2/14/2025
368,AARD,2/13/2025
369,KRMN,2/13/2025
370,SAIL,2/13/2025
371,SNDK,2/13/2025
372,TDAC,2/13/2025
373,XHLD,2/13/2025
374,AGH,2/12/2025
375,FGMC,2/11/2025
376,SION,2/7/2025
377,TTAM,2/7/2025
378,FBGL,2/6/2025
379,HVII,2/6/2025
380,CJMB,2/5/2025
381,HCAI,2/5/2025
382,HSPT,2/5/2025
383,MRP,2/5/2025
384,PLUT,2/5/2025
385,DRDB,2/3/2025
386,MLAC,2/3/2025
387,INR,1/31/2025
388,MAZE,1/31/2025
389,PLMK,1/31/2025
390,BBNX,1/30/2025
391,CSAI,1/30/2025
392,JACS,1/30/2025
393,PGAC,1/28/2025
394,SFD,1/28/2025
395,TWNP,1/28/2025
396,AAPG,1/27/2025
397,VG,1/24/2025
398,SKBL,1/23/2025
399,DGNX,1/22/2025
400,DXST,1/22/2025
401,TJGC,1/22/2025
402,TOPP,1/22/2025
403,FLOC,1/16/2025
404,NOEM,1/16/2025
405,PCLA,1/16/2025
406,HKPD,1/15/2025
407,UFG,1/14/2025
408,RANG,1/13/2025
409,MIMI,1/10/2025
410,MASK,1/8/2025
411,CEPO,1/7/2025
412,ZYBT,1/7/2025
413,ASPC,1/3/2025
414,INLF,1/2/2025
415,RAIN,1/2/2025
416,ONEG,12/31/2024
417,WLAC,12/30/2024
418,BYAH,12/27/2024
419,NTWO,12/27/2024
420,HIT,12/23/2024
421,FACT,12/20/2024
422,TAVI,12/20/2024
423,YAAS,12/20/2024
424,LSE,12/19/2024
425,NCEW,12/18/2024
426,YSXT,12/18/2024
427,BEAG,12/16/2024
428,OACC,12/16/2024
429,ALDF,12/13/2024
430,AVR,12/13/2024
431,NTCL,12/13/2024
432,TTAN,12/12/2024
433,ETHM,12/9/2024
434,NAMI,12/6/2024
435,LNKS,12/5/2024
436,RADX,12/5/2024
437,ZSPC,12/5/2024
438,JUNS,12/3/2024
439,KYIV,12/3/2024
440,BACQ,12/2/2024
441,RDAC,12/2/2024
442,LPBB,11/29/2024
443,BRIA,11/27/2024
444,GRO,11/27/2024
445,PONY,11/27/2024
446,VENU,11/27/2024
447,CGTL,11/26/2024
448,CHAR,11/26/2024
449,WYHG,11/26/2024
450,IPST,11/22/2024
451,MSW,11/22/2024
452,TLX,11/14/2024
453,EXOZ,11/13/2024
454,YHNA,11/8/2024
455,ADUR,11/7/2024
456,FVN,11/4/2024
457,GELS,10/29/2024
458,PLRZ,10/29/2024
459,ECG,10/28/2024
460,POLE,10/28/2024
461,VCIC,10/28/2024
462,SEPN,10/25/2024
463,WRD,10/25/2024
464,CAPN,10/24/2024
465,INGM,10/24/2024
466,FBLA,10/23/2024
467,FGL,10/23/2024
468,INEO,10/23/2024
469,LBGJ,10/23/2024
470,ROLR,10/23/2024
471,HUHU,10/22/2024
472,ORIS,10/17/2024
473,SPHL,10/17/2024
474,PTLE,10/16/2024
475,SFHG,10/16/2024
476,CAMP,10/11/2024
477,CBLL,10/11/2024
478,STFS,10/11/2024
479,UPB,10/11/2024
480,IMSR,10/10/2024
481,SKYQ,10/10/2024
482,CLIK,10/9/2024
483,KLC,10/9/2024
484,SKK,10/8/2024
485,SBXD,10/7/2024
486,CBNA,10/4/2024
487,FLX,10/4/2024
488,SOBO,10/3/2024
489,FVR,10/2/2024
490,SARO,10/2/2024
491,WCT,10/2/2024
492,HTLM,10/1/2024
493,ZENA,10/1/2024
494,ZJK,10/1/2024
495,VACH,9/30/2024
496,FTW,9/27/2024
497,BIOA,9/26/2024
498,BKV,9/26/2024
499,CURB,9/26/2024
500,GRDN,9/26/2024
501,IBG,9/26/2024
502,LGCY,9/26/2024
503,AMTM,9/24/2024
504,MBAV,9/23/2024
505,GLE,9/20/2024
506,AAM,9/16/2024
507,DTSQ,9/16/2024
508,HCWC,9/16/2024
509,IBO,9/16/2024
510,KAPA,9/16/2024
511,BCAX,9/13/2024
512,MBX,9/13/2024
513,ZBIO,9/13/2024
514,EURK,9/12/2024
515,GLXG,9/12/2024
516,GIG,9/11/2024
517,TDTH,9/10/2024
518,XCH,9/10/2024
519,ITOC,9/5/2024
520,PMAX,9/5/2024
521,LPAA,9/3/2024
522,SIMA,8/30/2024
523,AZI,8/28/2024
524,SPAI,8/28/2024
525,JBDI,8/27/2024
526,RITR,8/26/2024
527,WOK,8/23/2024
528,GRAF,8/16/2024
529,YXT,8/16/2024
530,FSHP,8/15/2024
531,ACTU,8/13/2024
532,XXI,8/13/2024
533,CUB,8/9/2024
534,ALF,8/1/2024
535,FDSB,8/1/2024
536,OSTX,8/1/2024
537,PLBL,7/30/2024
538,SEG,7/29/2024
539,NIPG,7/26/2024
540,CON,7/25/2024
541,LINE,7/25/2024
542,ORKT,7/25/2024
543,NVA,7/24/2024
544,OS,7/24/2024
545,ZDAI,7/23/2024
546,ARTV,7/19/2024
547,ARDT,7/18/2024
548,PDCC,7/18/2024
549,TWFG,7/18/2024
550,MACI,7/17/2024
551,ICON,7/12/2024
552,SUNS,7/9/2024
553,RFAI,7/5/2024
554,EHGO,7/2/2024
555,GPAT,7/1/2024
556,ALMS,6/28/2024
557,LB,6/28/2024
558,LSH,6/28/2024
559,TBN,6/27/2024
560,WBTN,6/27/2024
561,CCIX,6/21/2024
562,RECT,6/21/2024
563,SPMC,6/14/2024
564,TEM,6/14/2024
565,GRAL,6/12/2024
566,PCSC,6/12/2024
567,RAPP,6/7/2024
568,WAY,6/7/2024
569,FLYE,6/6/2024
570,GAUZ,6/6/2024
571,LIF,6/6/2024
572,NAKA,5/31/2024
573,INBX,5/29/2024
574,BOW,5/23/2024
575,KBDC,5/22/2024
576,HDL,5/17/2024
577,JDZG,5/15/2024
578,RAY,5/15/2024
579,BTOC,5/14/2024
580,MKZR,5/14/2024
581,BKHA,5/13/2024
582,PAL,5/9/2024
583,SVCO,5/9/2024
584,NNE,5/8/2024
585,IBAC,5/1/2024
586,VIK,5/1/2024
587,ZONE,4/26/2024
588,LOAR,4/25/2024
589,MRX,4/25/2024
590,RBRK,4/25/2024
591,NCI,4/23/2024
592,MFI,4/22/2024
593,YYGH,4/22/2024
594,TRSG,4/19/2024
595,CDTG,4/18/2024
596,CTRI,4/18/2024
597,IBTA,4/18/2024
598,MTEN,4/18/2024
599,SUPX,4/17/2024
600,TWG,4/16/2024
601,ULS,4/12/2024
602,PACS,4/11/2024
603,MNDR,4/10/2024
604,CTNM,4/5/2024
605,ZOOZ,4/5/2024
606,MAMO,4/2/2024
607,ZBAO,4/2/2024
608,BOLD,3/28/2024
609,LEGT,3/28/2024
610,MMA,3/28/2024
611,UBXG,3/28/2024
612,GEV,3/27/2024
613,DXYZ,3/26/2024
614,SOLV,3/26/2024
615,AUNA,3/22/2024
616,LOBO,3/21/2024
617,RDDT,3/21/2024
618,ALAB,3/20/2024
619,INTJ,3/20/2024
620,HBNB,3/11/2024
621,SERV,3/7/2024
622,RYDE,3/6/2024
623,LGCL,3/5/2024
624,SMXT,2/27/2024
625,PTHS,2/16/2024
626,UMAC,2/14/2024
627,BBOT,2/9/2024
628,MGX,2/9/2024
629,TBBB,2/9/2024
630,TELO,2/9/2024
631,KYTX,2/8/2024
632,PMNT,2/8/2024
633,AHR,2/7/2024
634,ANRO,2/2/2024
635,GUTS,2/2/2024
636,AS,2/1/2024
637,FBLG,1/31/2024
638,AMIX,1/29/2024
639,AVBP,1/26/2024
640,BTSG,1/26/2024
641,HAO,1/26/2024
642,MDCX,1/26/2024
643,CGON,1/25/2024
644,NCDL,1/25/2024
645,YIBO,1/25/2024
646,CORZ,1/24/2024
647,JL,1/24/2024
648,MSDL,1/24/2024
649,SUGP,1/24/2024
