No.,Ticker,IPO Date
137,BUUU,8/14/2025
138,MIAX,8/14/2025
139,RYOJ,8/14/2025
140,BLSH,8/13/2025
141,NSRX,8/13/2025
142,MAGH,8/12/2025
143,DKI,8/8/2025
144,HTFL,8/8/2025
145,BSAA,8/7/2025
146,CFND,8/7/2025
147,FLY,8/7/2025
148,WYFI,8/7/2025
149,CTW,8/6/2025
150,BACC,8/4/2025
151,RUBI,8/4/2025
152,AVBC,8/1/2025
153,AXIN,8/1/2025
154,BLUW,7/31/2025
155,FIG,7/31/2025
156,SI,7/31/2025
157,AMBQ,7/30/2025
158,INAC,7/30/2025
159,YMAT,7/30/2025
160,GTERA,7/25/2025
161,MCGA,7/25/2025
162,STRC,7/25/2025
163,ARX,7/24/2025
164,LHAI,7/24/2025
165,MH,7/24/2025
166,CARL,7/23/2025
167,CRE,7/23/2025
168,TDIC,7/23/2025
169,JENA,7/21/2025
170,KCHV,7/21/2025
171,WTG,7/21/2025
172,PASW,7/18/2025
173,AUGO,7/16/2025
174,KMRK,7/16/2025
175,MGRT,7/16/2025
176,BMHL,7/11/2025
177,GLIBA,7/11/2025
178,GLIBK,7/11/2025
179,OYSE,7/11/2025
180,PCAP,7/11/2025
181,DLXY,7/9/2025
182,ANPA,7/8/2025
183,MAMK,7/8/2025
184,MSGY,7/8/2025
185,TLIH,7/8/2025
186,CCCX,7/7/2025
187,WENN,7/7/2025
188,CV,7/2/2025
189,GRAN,7/2/2025
190,TVAI,7/2/2025
191,AEBI,7/1/2025
192,EGHA,6/30/2025
193,WW,6/30/2025
194,CAEP,6/26/2025
195,JCAP,6/26/2025
196,JLHL,6/26/2025
197,FMFC,6/25/2025
198,RAL,6/25/2025
199,CGCT,6/24/2025
200,HCHL,6/24/2025
201,XRPN,6/24/2025
202,AMRZ,6/23/2025
203,CRAQ,6/23/2025
204,GTEN,6/23/2025
205,LCCC,6/23/2025
206,RDAG,6/23/2025
207,CHPG,6/20/2025
208,PMTR,6/20/2025
209,CAI,6/18/2025
210,EGG,6/18/2025
211,SLDE,6/18/2025
212,MENS,6/17/2025
213,IPCX,6/16/2025
214,NPAC,6/16/2025
215,AIRO,6/13/2025
216,JBS,6/13/2025
217,CHYM,6/12/2025
218,IPOD,6/12/2025
219,OTF,6/12/2025
220,PELI,6/12/2025
221,VNTG,6/12/2025
222,ASIC,6/11/2025
223,VOYG,6/11/2025
224,BRR,6/9/2025
225,JEM,6/9/2025
226,RTAC,6/9/2025
227,SDHI,6/9/2025
228,TGE,6/9/2025
229,OMDA,6/6/2025
230,CRCL,6/5/2025
231,TACO,6/5/2025
232,COPL,6/2/2025
233,DAAQ,6/2/2025
234,RAAQ,6/2/2025
235,TACH,6/2/2025
236,UYSC,5/27/2025
237,FTRK,5/23/2025
238,SOUL,5/23/2025
239,SZZL,5/23/2025
240,HNGE,5/22/2025
241,MNTN,5/22/2025
242,OFAL,5/21/2025
243,CHAC,5/19/2025
244,TVA,5/16/2025
245,ARAI,5/15/2025
246,ANTA,5/14/2025
247,ETOR,5/14/2025
248,OMSE,5/13/2025
249,GSHR,5/12/2025
250,QSEA,5/12/2025
251,APUS,5/9/2025
252,AHL,5/8/2025
253,AII,5/8/2025
254,STRZ,5/7/2025
255,CEPT,5/2/2025
256,WSBK,5/2/2025
257,CMDB,5/1/2025
258,YB,4/30/2025
259,PHOE,4/25/2025
260,CIGL,4/22/2025
261,PFAI,4/22/2025
262,FERA,4/21/2025
263,LOKV,4/21/2025
264,RAC,4/21/2025
265,TMDE,4/21/2025
266,CHA,4/17/2025
267,EDHL,4/17/2025
268,NHIC,4/17/2025
269,HXHX,4/15/2025
270,RBNE,4/11/2025
271,ATHR,4/10/2025
272,CUPR,4/10/2025
273,IOTR,4/10/2025
274,MB,4/10/2025
275,FATN,4/8/2025
276,RYET,4/8/2025
277,AACB,4/7/2025
278,BLIV,4/4/2025
279,ATII,4/3/2025
280,LHSW,4/3/2025
281,SMA,4/2/2025
282,SORA,4/2/2025
283,ENGS,4/1/2025
284,WTF,4/1/2025
285,WXM,4/1/2025
286,NMAX,3/31/2025
287,CRWV,3/28/2025
288,NCT,3/28/2025
289,WFF,3/27/2025
290,EPSM,3/26/2025
291,NTHI,3/26/2025
292,LGPS,3/25/2025
293,SVCC,3/24/2025
294,BIYA,3/21/2025
295,RCT,3/21/2025
296,COLA,3/17/2025
297,KFII,3/13/2025
298,MWYN,3/13/2025
299,EHLD,3/11/2025
300,IPEX,3/7/2025
301,MAYA,3/7/2025
302,MCRP,3/7/2025
303,RIBB,3/7/2025
304,SAGT,3/7/2025
305,ADVB,3/6/2025
306,JFB,3/6/2025
307,KMTS,3/6/2025
308,TBH,3/6/2025
309,PN,3/4/2025
310,LUD,2/27/2025
311,LZMH,2/27/2025
312,WETO,2/27/2025
313,BMGL,2/26/2025
314,STAK,2/26/2025
315,DMAA,2/25/2025
316,WGRX,2/21/2025
317,RHLD,2/20/2025
318,VRM,2/20/2025
319,NNNN,2/19/2025
320,NPB,2/14/2025
321,AARD,2/13/2025
322,KRMN,2/13/2025
323,SAIL,2/13/2025
324,SNDK,2/13/2025
325,TDAC,2/13/2025
326,XHLD,2/13/2025
327,AGH,2/12/2025
328,FGMC,2/11/2025
329,SION,2/7/2025
330,TTAM,2/7/2025
331,EPWK,2/6/2025
332,FBGL,2/6/2025
333,HVII,2/6/2025
334,CJMB,2/5/2025
335,HCAI,2/5/2025
336,HSPT,2/5/2025
337,MRP,2/5/2025
338,PLUT,2/5/2025
339,DRDB,2/3/2025
340,MLAC,2/3/2025
341,INR,1/31/2025
342,MAZE,1/31/2025
343,MTSR,1/31/2025
344,PLMK,1/31/2025
345,BBNX,1/30/2025
346,CSAI,1/30/2025
347,JACS,1/30/2025
348,PGAC,1/28/2025
349,SFD,1/28/2025
350,TWNP,1/28/2025
351,AAPG,1/27/2025
352,VG,1/24/2025
353,SKBL,1/23/2025
354,DGNX,1/22/2025
355,DXST,1/22/2025
356,MCTR,1/22/2025
357,TOPP,1/22/2025
358,FLOC,1/16/2025
359,NOEM,1/16/2025
360,PCLA,1/16/2025
361,HKPD,1/15/2025
362,UFG,1/14/2025
363,RANG,1/13/2025
364,MIMI,1/10/2025
365,MASK,1/8/2025
366,CEPO,1/7/2025
367,ZYBT,1/7/2025
368,ASPC,1/3/2025
369,INLF,1/2/2025
370,RAIN,1/2/2025
371,ONEG,12/31/2024
372,WLAC,12/30/2024
373,BYAH,12/27/2024
374,NTWO,12/27/2024
375,HIT,12/23/2024
376,FACT,12/20/2024
377,TAVI,12/20/2024
378,YAAS,12/20/2024
379,LSE,12/19/2024
380,NCEW,12/18/2024
381,YSXT,12/18/2024
382,BEAG,12/16/2024
383,OACC,12/16/2024
384,ALDF,12/13/2024
385,AVR,12/13/2024
386,NTCL,12/13/2024
387,TTAN,12/12/2024
388,ETHM,12/9/2024
389,NAMI,12/6/2024
390,LNKS,12/5/2024
391,RADX,12/5/2024
392,ZSPC,12/5/2024
393,JUNS,12/3/2024
394,KYIV,12/3/2024
395,BACQ,12/2/2024
396,RDAC,12/2/2024
397,LPBB,11/29/2024
398,BRIA,11/27/2024
399,GRO,11/27/2024
400,PONY,11/27/2024
401,VENU,11/27/2024
402,CGTL,11/26/2024
403,CHAR,11/26/2024
404,WYHG,11/26/2024
405,IPST,11/22/2024
406,MSW,11/22/2024
407,TLX,11/14/2024
408,EXOZ,11/13/2024
409,YHNA,11/8/2024
410,ADUR,11/7/2024
411,FVN,11/4/2024
412,GELS,10/29/2024
413,PLRZ,10/29/2024
414,ECG,10/28/2024
415,POLE,10/28/2024
416,VCIC,10/28/2024
417,SEPN,10/25/2024
418,WRD,10/25/2024
419,CAPN,10/24/2024
420,INGM,10/24/2024
421,FBLA,10/23/2024
422,FGL,10/23/2024
423,INEO,10/23/2024
424,LBGJ,10/23/2024
425,ROLR,10/23/2024
426,HUHU,10/22/2024
427,ORIS,10/17/2024
428,SPHL,10/17/2024
429,PTLE,10/16/2024
430,SFHG,10/16/2024
431,CAMP,10/11/2024
432,CBLL,10/11/2024
433,STFS,10/11/2024
434,UPB,10/11/2024
435,IMSR,10/10/2024
436,SKYQ,10/10/2024
437,CLIK,10/9/2024
438,KLC,10/9/2024
439,SKK,10/8/2024
440,SBXD,10/7/2024
441,CBNA,10/4/2024
442,FLX,10/4/2024
443,SOBO,10/3/2024
444,FVR,10/2/2024
445,SARO,10/2/2024
446,WCT,10/2/2024
447,HTLM,10/1/2024
448,ZENA,10/1/2024
449,ZJK,10/1/2024
450,VACH,9/30/2024
451,FTW,9/27/2024
452,BIOA,9/26/2024
453,BKV,9/26/2024
454,CURB,9/26/2024
455,GRDN,9/26/2024
456,IBG,9/26/2024
457,LGCY,9/26/2024
458,AMTM,9/24/2024
459,MBAV,9/23/2024
460,GLE,9/20/2024
461,AAM,9/16/2024
462,DTSQ,9/16/2024
463,HCWC,9/16/2024
464,IBO,9/16/2024
465,KAPA,9/16/2024
466,BCAX,9/13/2024
467,MBX,9/13/2024
468,ZBIO,9/13/2024
469,EURK,9/12/2024
470,GLXG,9/12/2024
471,GIG,9/11/2024
472,TDTH,9/10/2024
473,XCH,9/10/2024
474,PMAX,9/5/2024
475,PTHL,9/5/2024
476,LPAA,9/3/2024
477,SIMA,8/30/2024
478,AZI,8/28/2024
479,SPAI,8/28/2024
480,JBDI,8/27/2024
481,RITR,8/26/2024
482,WOK,8/23/2024
483,GRAF,8/16/2024
484,YXT,8/16/2024
485,FSHP,8/15/2024
486,ACTU,8/13/2024
487,CEP,8/13/2024
488,CUB,8/9/2024
489,ALF,8/1/2024
490,FDSB,8/1/2024
491,OSTX,8/1/2024
492,PLBL,7/30/2024
493,SEG,7/29/2024
494,NIPG,7/26/2024
495,CON,7/25/2024
496,LINE,7/25/2024
497,ORKT,7/25/2024
498,BLMZ,7/24/2024
499,NVA,7/24/2024
500,OS,7/24/2024
501,ZDAI,7/23/2024
502,ARTV,7/19/2024
503,ARDT,7/18/2024
504,PDCC,7/18/2024
505,TWFG,7/18/2024
506,MACI,7/17/2024
507,ICON,7/12/2024
508,SUNS,7/9/2024
509,RFAI,7/5/2024
510,EHGO,7/2/2024
511,GPAT,7/1/2024
512,ALMS,6/28/2024
513,LB,6/28/2024
514,LSH,6/28/2024
515,TBN,6/27/2024
516,WBTN,6/27/2024
517,CCIX,6/21/2024
518,RECT,6/21/2024
519,SPMC,6/14/2024
520,TEM,6/14/2024
521,GRAL,6/12/2024
522,PCSC,6/12/2024
523,RAPP,6/7/2024
524,WAY,6/7/2024
525,FLYE,6/6/2024
526,GAUZ,6/6/2024
527,LIF,6/6/2024
528,NAKA,5/31/2024
529,INBX,5/29/2024
530,BOW,5/23/2024
531,KBDC,5/22/2024
532,HDL,5/17/2024
533,JDZG,5/15/2024
534,RAY,5/15/2024
535,BTOC,5/14/2024
536,MKZR,5/14/2024
537,BKHA,5/13/2024
538,ZK,5/10/2024
539,PAL,5/9/2024
540,SVCO,5/9/2024
541,NNE,5/8/2024
542,IBAC,5/1/2024
543,VIK,5/1/2024
544,ZONE,4/26/2024
545,LOAR,4/25/2024
546,MRX,4/25/2024
547,RBRK,4/25/2024
548,NCI,4/23/2024
549,MFI,4/22/2024
550,YYGH,4/22/2024
551,TRSG,4/19/2024
552,CDTG,4/18/2024
553,CTRI,4/18/2024
554,IBTA,4/18/2024
555,MTEN,4/18/2024
556,SUPX,4/17/2024
557,TWG,4/16/2024
558,DYCQ,4/12/2024
559,ULS,4/12/2024
560,PACS,4/11/2024
561,MNDR,4/10/2024
562,CTNM,4/5/2024
563,ZOOZ,4/5/2024
564,MAMO,4/2/2024
565,ZBAO,4/2/2024
566,BOLD,3/28/2024
567,LEGT,3/28/2024
568,MMA,3/28/2024
569,UBXG,3/28/2024
570,GEV,3/27/2024
571,DXYZ,3/26/2024
572,SOLV,3/26/2024
573,AUNA,3/22/2024
574,LOBO,3/21/2024
575,RDDT,3/21/2024
576,ALAB,3/20/2024
577,INTJ,3/20/2024
578,HBNB,3/11/2024
579,SERV,3/7/2024
580,RYDE,3/6/2024
581,LGCL,3/5/2024
582,SMXT,2/27/2024
583,PTHS,2/16/2024
584,UMAC,2/14/2024
585,BBOT,2/9/2024
586,MGX,2/9/2024
587,TBBB,2/9/2024
588,TELO,2/9/2024
589,KYTX,2/8/2024
590,PMNT,2/8/2024
591,AHR,2/7/2024
592,ANRO,2/2/2024
593,GUTS,2/2/2024
594,AS,2/1/2024
595,FBLG,1/31/2024
596,AMIX,1/29/2024
597,AVBP,1/26/2024
598,BTSG,1/26/2024
599,HAO,1/26/2024
600,MDCX,1/26/2024
601,CGON,1/25/2024
602,NCDL,1/25/2024
603,YIBO,1/25/2024
604,CORZ,1/24/2024
605,JL,1/24/2024
606,MSDL,1/24/2024
607,SUGP,1/24/2024
608,AFJK,1/22/2024
609,KSPI,1/19/2024
610,CCTG,1/18/2024
611,PSBD,1/18/2024
612,SYNX,1/12/2024
613,PEW,1/11/2024
614,SDHC,1/11/2024
615,ROMA,1/9/2024
616,ANSC,1/3/2024
617,BAYA,12/29/2023
618,NBBK,12/28/2023
619,TIC,12/28/2023
620,CDLR,12/19/2023
621,LGCB,12/19/2023
622,ZKH,12/15/2023
623,INHD,12/14/2023
624,GSIW,12/1/2023
625,FEBO,11/30/2023
626,QETA,11/30/2023
627,WS,11/28/2023
