No.,Ticker,IPO Date
202,WTG,7/21/2025
203,PASW,7/18/2025
204,AUGO,7/16/2025
205,KMRK,7/16/2025
206,MGRT,7/16/2025
207,BMHL,7/11/2025
208,GLIBA,7/11/2025
209,GLIBK,7/11/2025
210,OYSE,7/11/2025
211,PCAP,7/11/2025
212,DLXY,7/9/2025
213,ANPA,7/8/2025
214,MSGY,7/8/2025
215,TLIH,7/8/2025
216,CCCX,7/7/2025
217,WENN,7/7/2025
218,CV,7/2/2025
219,GRAN,7/2/2025
220,TVAI,7/2/2025
221,AEBI,7/1/2025
222,EGHA,6/30/2025
223,WW,6/30/2025
224,CAEP,6/26/2025
225,JCAP,6/26/2025
226,JLHL,6/26/2025
227,FMFC,6/25/2025
228,RAL,6/25/2025
229,CGCT,6/24/2025
230,HCHL,6/24/2025
231,XRPN,6/24/2025
232,AMRZ,6/23/2025
233,CRAQ,6/23/2025
234,GTEN,6/23/2025
235,LCCC,6/23/2025
236,RDAG,6/23/2025
237,CHPG,6/20/2025
238,PMTR,6/20/2025
239,CAI,6/18/2025
240,EGG,6/18/2025
241,SLDE,6/18/2025
242,MENS,6/17/2025
243,IPCX,6/16/2025
244,NPAC,6/16/2025
245,AIRO,6/13/2025
246,JBS,6/13/2025
247,CHYM,6/12/2025
248,IPOD,6/12/2025
249,OTF,6/12/2025
250,PELI,6/12/2025
251,VNTG,6/12/2025
252,ASIC,6/11/2025
253,VOYG,6/11/2025
254,BRR,6/9/2025
255,JEM,6/9/2025
256,RTAC,6/9/2025
257,SDHI,6/9/2025
258,TGE,6/9/2025
259,OMDA,6/6/2025
260,CRCL,6/5/2025
261,TACO,6/5/2025
262,COPL,6/2/2025
263,DAAQ,6/2/2025
264,RAAQ,6/2/2025
265,TACH,6/2/2025
266,UYSC,5/27/2025
267,FTRK,5/23/2025
268,SOUL,5/23/2025
269,SZZL,5/23/2025
270,HNGE,5/22/2025
271,MNTN,5/22/2025
272,OFAL,5/21/2025
273,CHAC,5/19/2025
274,TVA,5/16/2025
275,ARAI,5/15/2025
276,ANTA,5/14/2025
277,ETOR,5/14/2025
278,OMSE,5/13/2025
279,GSHR,5/12/2025
280,QSEA,5/12/2025
281,APUS,5/9/2025
282,AHL,5/8/2025
283,AII,5/8/2025
284,STRZ,5/7/2025
285,CEPT,5/2/2025
286,WSBK,5/2/2025
287,CMDB,5/1/2025
288,YB,4/30/2025
289,PHOE,4/25/2025
290,CIGL,4/22/2025
291,PFAI,4/22/2025
292,FERA,4/21/2025
293,LOKV,4/21/2025
294,RAC,4/21/2025
295,TMDE,4/21/2025
296,CHA,4/17/2025
297,EDHL,4/17/2025
298,NHIC,4/17/2025
299,HXHX,4/15/2025
300,RBNE,4/11/2025
301,ATHR,4/10/2025
302,CUPR,4/10/2025
303,IOTR,4/10/2025
304,MB,4/10/2025
305,FATN,4/8/2025
306,RYET,4/8/2025
307,AACB,4/7/2025
308,BLIV,4/4/2025
309,ATII,4/3/2025
310,LHSW,4/3/2025
311,SMA,4/2/2025
312,SORA,4/2/2025
313,ENGS,4/1/2025
314,WTF,4/1/2025
315,WXM,4/1/2025
316,NMAX,3/31/2025
317,CRWV,3/28/2025
318,NCT,3/28/2025
319,WFF,3/27/2025
320,EPSM,3/26/2025
321,NTHI,3/26/2025
322,LGPS,3/25/2025
323,SVCC,3/24/2025
324,BIYA,3/21/2025
325,RCT,3/21/2025
326,COLA,3/17/2025
327,KFII,3/13/2025
328,MWYN,3/13/2025
329,EHLD,3/11/2025
330,IPEX,3/7/2025
331,MCRP,3/7/2025
332,RIBB,3/7/2025
333,SAGT,3/7/2025
334,ADVB,3/6/2025
335,JFB,3/6/2025
336,KMTS,3/6/2025
337,TBH,3/6/2025
338,PN,3/4/2025
339,LUD,2/27/2025
340,LZMH,2/27/2025
341,WETO,2/27/2025
342,BMGL,2/26/2025
343,STAK,2/26/2025
344,DMAA,2/25/2025
345,WGRX,2/21/2025
346,RHLD,2/20/2025
347,VRM,2/20/2025
348,NNNN,2/19/2025
349,NPB,2/14/2025
350,AARD,2/13/2025
351,KRMN,2/13/2025
352,SAIL,2/13/2025
353,SNDK,2/13/2025
354,TDAC,2/13/2025
355,XHLD,2/13/2025
356,AGH,2/12/2025
357,FGMC,2/11/2025
358,SION,2/7/2025
359,TTAM,2/7/2025
360,EPWK,2/6/2025
361,FBGL,2/6/2025
362,HVII,2/6/2025
363,CJMB,2/5/2025
364,HCAI,2/5/2025
365,HSPT,2/5/2025
366,MRP,2/5/2025
367,PLUT,2/5/2025
368,DRDB,2/3/2025
369,MLAC,2/3/2025
370,INR,1/31/2025
371,MAZE,1/31/2025
372,PLMK,1/31/2025
373,BBNX,1/30/2025
374,CSAI,1/30/2025
375,JACS,1/30/2025
376,PGAC,1/28/2025
377,SFD,1/28/2025
378,TWNP,1/28/2025
379,AAPG,1/27/2025
380,VG,1/24/2025
381,SKBL,1/23/2025
382,DGNX,1/22/2025
383,DXST,1/22/2025
384,TJGC,1/22/2025
385,TOPP,1/22/2025
386,FLOC,1/16/2025
387,NOEM,1/16/2025
388,PCLA,1/16/2025
389,HKPD,1/15/2025
390,UFG,1/14/2025
391,RANG,1/13/2025
392,MIMI,1/10/2025
393,MASK,1/8/2025
394,CEPO,1/7/2025
395,ZYBT,1/7/2025
396,ASPC,1/3/2025
397,INLF,1/2/2025
398,RAIN,1/2/2025
399,ONEG,12/31/2024
400,WLAC,12/30/2024
401,BYAH,12/27/2024
402,NTWO,12/27/2024
403,HIT,12/23/2024
404,FACT,12/20/2024
405,TAVI,12/20/2024
406,YAAS,12/20/2024
407,LSE,12/19/2024
408,NCEW,12/18/2024
409,YSXT,12/18/2024
410,BEAG,12/16/2024
411,OACC,12/16/2024
412,ALDF,12/13/2024
413,AVR,12/13/2024
414,NTCL,12/13/2024
415,TTAN,12/12/2024
416,ETHM,12/9/2024
417,NAMI,12/6/2024
418,LNKS,12/5/2024
419,RADX,12/5/2024
420,ZSPC,12/5/2024
421,JUNS,12/3/2024
422,KYIV,12/3/2024
423,BACQ,12/2/2024
424,RDAC,12/2/2024
425,LPBB,11/29/2024
426,BRIA,11/27/2024
427,GRO,11/27/2024
428,PONY,11/27/2024
429,VENU,11/27/2024
430,CGTL,11/26/2024
431,CHAR,11/26/2024
432,WYHG,11/26/2024
433,IPST,11/22/2024
434,MSW,11/22/2024
435,TLX,11/14/2024
436,EXOZ,11/13/2024
437,YHNA,11/8/2024
438,ADUR,11/7/2024
439,FVN,11/4/2024
440,GELS,10/29/2024
441,PLRZ,10/29/2024
442,ECG,10/28/2024
443,POLE,10/28/2024
444,VCIC,10/28/2024
445,SEPN,10/25/2024
446,WRD,10/25/2024
447,CAPN,10/24/2024
448,INGM,10/24/2024
449,FBLA,10/23/2024
450,FGL,10/23/2024
451,INEO,10/23/2024
452,LBGJ,10/23/2024
453,ROLR,10/23/2024
454,HUHU,10/22/2024
455,ORIS,10/17/2024
456,SPHL,10/17/2024
457,PTLE,10/16/2024
458,SFHG,10/16/2024
459,CAMP,10/11/2024
460,CBLL,10/11/2024
461,STFS,10/11/2024
462,UPB,10/11/2024
463,IMSR,10/10/2024
464,SKYQ,10/10/2024
465,CLIK,10/9/2024
466,KLC,10/9/2024
467,SKK,10/8/2024
468,SBXD,10/7/2024
469,CBNA,10/4/2024
470,FLX,10/4/2024
471,SOBO,10/3/2024
472,FVR,10/2/2024
473,SARO,10/2/2024
474,WCT,10/2/2024
475,HTLM,10/1/2024
476,ZENA,10/1/2024
477,ZJK,10/1/2024
478,VACH,9/30/2024
479,FTW,9/27/2024
480,BIOA,9/26/2024
481,BKV,9/26/2024
482,CURB,9/26/2024
483,GRDN,9/26/2024
484,IBG,9/26/2024
485,LGCY,9/26/2024
486,AMTM,9/24/2024
487,MBAV,9/23/2024
488,GLE,9/20/2024
489,AAM,9/16/2024
490,DTSQ,9/16/2024
491,HCWC,9/16/2024
492,IBO,9/16/2024
493,KAPA,9/16/2024
494,BCAX,9/13/2024
495,MBX,9/13/2024
496,ZBIO,9/13/2024
497,EURK,9/12/2024
498,GLXG,9/12/2024
499,GIG,9/11/2024
500,TDTH,9/10/2024
501,XCH,9/10/2024
502,PMAX,9/5/2024
503,PTHL,9/5/2024
504,LPAA,9/3/2024
505,SIMA,8/30/2024
506,AZI,8/28/2024
507,SPAI,8/28/2024
508,JBDI,8/27/2024
509,RITR,8/26/2024
510,WOK,8/23/2024
511,GRAF,8/16/2024
512,YXT,8/16/2024
513,FSHP,8/15/2024
514,ACTU,8/13/2024
515,XXI,8/13/2024
516,CUB,8/9/2024
517,ALF,8/1/2024
518,FDSB,8/1/2024
519,OSTX,8/1/2024
520,PLBL,7/30/2024
521,SEG,7/29/2024
522,NIPG,7/26/2024
523,CON,7/25/2024
524,LINE,7/25/2024
525,ORKT,7/25/2024
526,NVA,7/24/2024
527,OS,7/24/2024
528,ZDAI,7/23/2024
529,ARTV,7/19/2024
530,ARDT,7/18/2024
531,PDCC,7/18/2024
532,TWFG,7/18/2024
533,MACI,7/17/2024
534,ICON,7/12/2024
535,SUNS,7/9/2024
536,RFAI,7/5/2024
537,EHGO,7/2/2024
538,GPAT,7/1/2024
539,ALMS,6/28/2024
540,LB,6/28/2024
541,LSH,6/28/2024
542,TBN,6/27/2024
543,WBTN,6/27/2024
544,CCIX,6/21/2024
545,RECT,6/21/2024
546,SPMC,6/14/2024
547,TEM,6/14/2024
548,GRAL,6/12/2024
549,PCSC,6/12/2024
550,RAPP,6/7/2024
551,WAY,6/7/2024
552,FLYE,6/6/2024
553,GAUZ,6/6/2024
554,LIF,6/6/2024
555,NAKA,5/31/2024
556,INBX,5/29/2024
557,BOW,5/23/2024
558,KBDC,5/22/2024
559,HDL,5/17/2024
560,JDZG,5/15/2024
561,RAY,5/15/2024
562,BTOC,5/14/2024
563,MKZR,5/14/2024
564,BKHA,5/13/2024
565,ZK,5/10/2024
566,PAL,5/9/2024
567,SVCO,5/9/2024
568,NNE,5/8/2024
569,IBAC,5/1/2024
570,VIK,5/1/2024
571,ZONE,4/26/2024
572,LOAR,4/25/2024
573,MRX,4/25/2024
574,RBRK,4/25/2024
575,NCI,4/23/2024
576,MFI,4/22/2024
577,YYGH,4/22/2024
578,TRSG,4/19/2024
579,CDTG,4/18/2024
580,CTRI,4/18/2024
581,IBTA,4/18/2024
582,MTEN,4/18/2024
583,SUPX,4/17/2024
584,TWG,4/16/2024
585,ULS,4/12/2024
586,PACS,4/11/2024
587,MNDR,4/10/2024
588,CTNM,4/5/2024
589,ZOOZ,4/5/2024
590,MAMO,4/2/2024
591,ZBAO,4/2/2024
592,BOLD,3/28/2024
593,LEGT,3/28/2024
594,MMA,3/28/2024
595,UBXG,3/28/2024
596,GEV,3/27/2024
597,DXYZ,3/26/2024
598,SOLV,3/26/2024
599,AUNA,3/22/2024
600,LOBO,3/21/2024
601,RDDT,3/21/2024
602,ALAB,3/20/2024
603,INTJ,3/20/2024
604,HBNB,3/11/2024
605,SERV,3/7/2024
606,RYDE,3/6/2024
607,LGCL,3/5/2024
608,SMXT,2/27/2024
609,PTHS,2/16/2024
610,UMAC,2/14/2024
611,BBOT,2/9/2024
612,MGX,2/9/2024
613,TBBB,2/9/2024
614,TELO,2/9/2024
615,KYTX,2/8/2024
616,PMNT,2/8/2024
617,AHR,2/7/2024
618,ANRO,2/2/2024
619,GUTS,2/2/2024
620,AS,2/1/2024
621,FBLG,1/31/2024
622,AMIX,1/29/2024
623,AVBP,1/26/2024
624,BTSG,1/26/2024
625,HAO,1/26/2024
626,MDCX,1/26/2024
627,CGON,1/25/2024
628,NCDL,1/25/2024
629,YIBO,1/25/2024
630,CORZ,1/24/2024
631,JL,1/24/2024
632,MSDL,1/24/2024
633,SUGP,1/24/2024
634,AFJK,1/22/2024
635,KSPI,1/19/2024
636,CCTG,1/18/2024
637,PSBD,1/18/2024
638,SYNX,1/12/2024
639,PEW,1/11/2024
640,SDHC,1/11/2024
641,ROMA,1/9/2024
642,ANSC,1/3/2024
